id,values
70901,-5.3
70902,-4.7
70903,-5.2
70904,-5.3
70905,-3.2
70906,-0.9
70907,-0.3
70908,1.2
70909,1.7
70910,21.5
70911,2.3
70912,20.9
70913,20.8
70914,-0.1
70915,-0.8
70916,-0.9
70917,-0.8
70918,18.5
70919,-1.0
70920,-0.7
70921,-0.6
70922,-0.1
70923,1.3
70924,22.6
70925,19.1
70926,3.6
70927,4.4
70928,4.1
70929,4.8
70930,6.8
70931,7.1
70932,7.4
70933,7.8
70934,7.3
70935,26.5
70936,7.1
70937,3.8
70938,2.9
70939,3.1
70940,3.4
70941,2.9
70942,1.0
70943,0.4
70944,-0.1
70945,18.4
70946,-1.8
70947,-3.1
70948,16.2
70949,15.9
70950,-3.6
70951,-3.4
70952,-3.1
70953,-2.9
70954,16.6
70955,-3.4
70956,-3.9
70957,-4.4
70958,-4.0
70959,-4.0
70960,-4.4
70961,-5.1
70962,-5.2
70963,-5.0
70964,-5.3
70965,-5.6
70966,-5.9
70967,-6.5
70968,-7.5
70969,-6.8
70970,-7.8
70971,-8.1
70972,-8.6
70973,-8.5
70974,-8.1
70975,-8.5
70976,-9.0
70977,-8.5
70978,-7.9
70979,-7.3
70980,12.8
70981,-5.8
70982,-5.1
70983,-5.3
70984,-5.1
70985,-6.0
70986,13.1
70987,13.2
70988,-6.2
70989,-6.4
70990,-6.2
70991,-6.1
70992,-6.1
70993,-5.9
70994,-5.8
70995,-5.9
70996,-5.2
70997,-4.9
70998,-4.7
70999,-5.0
71000,-4.9
71001,-4.5
71002,-3.7
71003,-3.2
71004,-2.6
71005,-2.3
71006,-2.2
71007,-2.5
71008,16.1
71009,-3.7
71010,-4.1
71011,-4.3
71012,14.8
71013,-4.6
71014,-5.0
71015,-5.0
71016,14.4
71017,-5.1
71018,-5.5
71019,14.5
71020,-4.9
71021,-5.9
71022,-7.1
71023,-6.9
71024,11.7
71025,12.7
71026,-4.8
71027,-2.9
71028,-2.9
71029,-2.7
71030,-2.8
71031,16.4
71032,-3.1
71033,-3.4
71034,14.9
71035,14.6
71036,-4.7
71037,14.4
71038,-4.7
71039,-4.7
71040,15.1
71041,-5.0
71042,-5.3
71043,-5.4
71044,-6.0
71045,13.0
71046,-6.3
71047,-5.9
71048,-6.0
71049,14.5
71050,-1.5
71051,0.0
71052,-0.5
71053,-0.1
71054,-0.1
71055,-0.2
71056,-0.5
71057,-0.8
71058,-2.0
71059,-3.0
71060,16.1
71061,-4.2
71062,15.7
71063,-3.4
71064,-3.0
71065,16.8
71066,-2.7
71067,15.8
71068,-3.8
71069,-3.6
71070,-3.6
71071,-3.6
71072,-3.2
71073,17.3
71074,18.2
71075,19.9
71076,1.5
71077,2.2
71078,3.1
71079,3.4
71080,3.2
71081,2.6
71082,1.2
71083,0.6
71084,0.6
71085,0.1
71086,-0.4
71087,-0.2
71088,0.0
71089,19.4
71090,-0.2
71091,-0.9
71092,17.5
71093,1.5
71094,2.8
71095,3.9
71096,3.6
71097,3.5
71098,4.5
71099,4.9
71100,25.6
71101,24.8
71102,7.0
71103,6.9
71104,5.2
71105,3.2
71106,2.2
71107,4.3
71108,2.9
71109,21.4
71110,3.0
71111,3.7
71112,3.1
71113,3.4
71114,3.6
71115,4.0
71116,4.1
71117,3.4
71118,2.7
71119,23.7
71120,23.0
71121,3.9
71122,6.0
71123,7.0
71124,6.3
71125,26.1
71126,6.9
71127,6.1
71128,4.6
71129,4.2
71130,3.8
71131,3.4
71132,2.8
71133,2.9
71134,2.6
71135,2.8
71136,2.7
71137,2.2
71138,21.5
71139,20.7
71140,1.5
71141,1.0
71142,-3.7
71143,-6.0
71144,-6.1
71145,13.0
71146,13.5
71147,14.2
71148,14.9
71149,-3.8
71150,-3.5
71151,16.0
71152,-2.6
71153,-2.9
71154,-2.7
71155,-2.6
71156,-2.2
71157,-2.4
71158,-3.2
71159,-4.1
71160,-3.6
71161,-3.5
71162,-2.9
71163,-1.7
71164,-1.5
71165,-1.0
71166,-1.0
71167,-0.9
71168,-0.6
71169,18.8
71170,-0.2
71171,-0.1
71172,0.5
71173,0.9
71174,1.5
71175,2.5
71176,22.1
71177,2.4
71178,21.5
71179,22.2
71180,22.5
71181,3.3
71182,2.5
71183,2.4
71184,21.5
71185,1.3
71186,1.3
71187,0.8
71188,0.0
71189,-0.7
71190,-0.6
71191,-1.4
71192,-1.4
71193,-1.3
71194,17.5
71195,-1.1
71196,-0.4
71197,0.3
71198,0.8
71199,1.1
71200,20.3
71201,20.3
71202,0.8
71203,19.8
71204,0.3
71205,19.5
71206,19.4
71207,-0.4
71208,-0.8
71209,-1.2
71210,-2.0
71211,16.9
71212,16.5
71213,-3.3
71214,-3.6
71215,-3.7
71216,-4.2
71217,-3.8
71218,-3.5
71219,17.0
71220,-1.5
71221,18.1
71222,-0.7
71223,0.0
71224,0.3
71225,-0.3
71226,-1.5
71227,-1.8
71228,-2.5
71229,-4.1
71230,14.2
71231,-5.9
71232,-6.4
71233,-6.8
71234,-6.5
71235,-6.2
71236,-5.5
71237,-3.9
71238,15.0
71239,15.4
71240,-3.3
71241,-2.1
71242,-1.7
71243,-1.1
71244,-0.3
71245,0.4
71246,20.9
71247,2.4
71248,1.8
71249,1.8
71250,1.7
71251,20.9
71252,21.1
71253,1.8
71254,1.6
71255,1.9
71256,2.5
71257,2.7
71258,23.0
71259,3.9
71260,23.3
71261,3.8
71262,3.8
71263,3.5
71264,22.6
71265,3.6
71266,4.4
71267,5.0
71268,24.8
71269,5.5
71270,6.0
71271,4.9
71272,4.8
71273,5.3
71274,3.9
71275,0.8
71276,0.0
71277,-1.6
71278,-2.8
71279,16.3
71280,16.0
71281,-3.6
71282,15.4
71283,-4.1
71284,-3.7
71285,-3.4
71286,15.3
71287,-3.8
71288,-3.6
71289,-3.3
71290,-3.1
71291,-2.5
71292,16.5
71293,-5.0
71294,-5.0
71295,-4.6
71296,-5.0
71297,-5.4
71298,-5.9
71299,13.0
71300,-6.6
71301,-7.1
71302,-7.6
71303,-8.2
71304,-8.4
71305,-8.5
71306,-8.6
71307,-8.6
71308,-8.7
71309,-8.9
71310,-9.2
71311,-9.3
71312,9.9
71313,-8.9
71314,11.2
71315,-7.3
71316,12.7
71317,13.3
71318,-5.5
71319,-5.4
71320,-5.2
71321,-5.5
71322,-6.7
71323,-6.6
71324,-7.0
71325,-6.8
71326,-7.2
71327,-6.9
71328,-7.5
71329,-7.5
71330,-6.3
71331,-7.3
71332,-7.7
71333,12.4
71334,-7.5
71335,-7.4
71336,11.5
71337,12.6
71338,-5.1
71339,-4.2
71340,16.3
71341,-1.5
71342,-2.6
71343,-1.9
71344,-1.8
71345,-2.1
71346,-4.4
71347,-3.8
71348,-3.6
71349,-2.9
71350,-2.6
71351,-2.5
71352,-2.4
71353,-2.4
71354,-3.2
71355,-3.7
71356,-3.1
71357,-3.1
71358,-2.7
71359,-2.2
71360,-2.6
71361,-2.6
71362,16.8
71363,16.9
71364,-1.7
71365,-1.9
71366,17.2
71367,17.4
71368,-2.0
71369,-2.3
71370,16.9
71371,-2.3
71372,-1.9
71373,-1.5
71374,18.1
71375,-1.7
71376,-1.2
71377,-0.6
71378,-0.7
71379,-1.2
71380,-1.1
71381,-0.1
71382,20.0
71383,0.8
71384,1.4
71385,1.4
71386,1.8
71387,2.4
71388,21.9
71389,3.1
71390,3.4
71391,22.9
71392,3.6
71393,23.0
71394,23.2
71395,4.1
71396,4.2
71397,23.4
71398,4.4
71399,5.0
71400,24.6
71401,5.5
71402,5.7
71403,5.4
71404,5.8
71405,5.7
71406,5.6
71407,24.9
71408,5.7
71409,24.9
71410,6.0
71411,6.4
71412,6.8
71413,26.0
71414,6.5
71415,26.2
71416,7.1
71417,6.7
71418,6.2
71419,25.5
71420,5.9
71421,25.5
71422,6.1
71423,6.3
71424,5.8
71425,5.1
71426,4.2
71427,23.0
71428,3.6
71429,3.2
71430,3.2
71431,3.2
71432,3.2
71433,3.9
71434,4.2
71435,3.2
71436,2.4
71437,1.8
71438,3.0
71439,3.7
71440,3.6
71441,3.3
71442,3.1
71443,3.0
71444,2.8
71445,22.0
71446,21.4
71447,21.0
71448,1.4
71449,1.5
71450,1.5
71451,20.1
71452,1.0
71453,20.5
71454,20.2
71455,0.0
71456,-0.7
71457,-2.0
71458,-2.4
71459,16.8
71460,-2.1
71461,-1.8
71462,-1.6
71463,-1.4
71464,-1.7
71465,-2.9
71466,-3.7
71467,-4.8
71468,-5.9
71469,-5.7
71470,-6.0
71471,-5.2
71472,-4.9
71473,14.3
71474,-5.1
71475,-5.0
71476,-5.0
71477,-4.9
71478,-3.8
71479,-3.6
71480,-3.5
71481,16.8
71482,-0.2
71483,1.2
71484,21.2
71485,1.9
71486,21.2
71487,22.1
71488,2.0
71489,0.0
71490,19.0
71491,0.8
71492,0.6
71493,20.2
71494,19.3
71495,19.2
71496,0.1
71497,2.1
71498,3.1
71499,1.6
71500,24.1
71501,3.3
71502,0.9
71503,4.1
71504,4.5
71505,24.6
71506,7.4
71507,9.3
71508,9.4
71509,9.8
71510,9.9
71511,10.2
71512,9.7
71513,8.7
71514,8.3
71515,7.7
71516,26.8
71517,7.1
71518,6.8
71519,6.6
71520,6.7
71521,6.4
71522,5.8
71523,5.5
71524,24.9
71525,5.3
71526,4.8
71527,21.4
71528,20.6
71529,1.1
71530,1.0
71531,1.7
71532,1.9
71533,2.6
71534,3.4
71535,4.7
71536,3.6
71537,3.0
71538,2.2
71539,21.1
71540,1.6
71541,1.5
71542,20.3
71543,0.9
71544,0.3
71545,0.4
71546,0.4
71547,0.1
71548,0.7
71549,19.2
71550,0.1
71551,-0.1
71552,0.1
71553,0.5
71554,21.3
71555,2.7
71556,22.3
71557,4.2
71558,4.8
71559,24.5
71560,3.9
71561,24.3
71562,4.4
71563,4.1
71564,23.2
71565,3.1
71566,2.9
71567,21.8
71568,2.6
71569,22.7
71570,22.0
71571,20.4
71572,0.0
71573,-1.6
71574,-2.2
71575,-2.9
71576,16.0
71577,-3.8
71578,-4.0
71579,-3.8
71580,15.3
71581,-3.4
71582,-2.9
71583,16.8
71584,-2.7
71585,-3.5
71586,-4.1
71587,14.9
71588,-4.8
71589,14.2
71590,14.0
71591,-5.8
71592,13.3
71593,-6.2
71594,-6.5
71595,-6.4
71596,-6.4
71597,-6.4
71598,-6.6
71599,12.4
71600,-7.6
71601,12.9
71602,-5.1
71603,-3.8
71604,16.3
71605,-2.7
71606,-2.1
71607,-1.6
71608,-1.4
71609,17.8
71610,-3.1
71611,-3.4
71612,-3.4
71613,-3.6
71614,-3.2
71615,-3.0
71616,16.2
71617,-2.2
71618,-1.9
71619,17.4
71620,-0.5
71621,0.4
71622,-0.6
71623,-1.4
71624,-1.6
71625,-2.5
71626,15.8
71627,-4.3
71628,-3.8
71629,-4.6
71630,15.2
71631,-4.2
71632,-4.8
71633,-4.8
71634,-5.5
71635,-6.5
71636,-7.4
71637,-8.2
71638,-8.3
71639,-8.2
71640,-8.3
71641,10.6
71642,-9.0
71643,-10.0
71644,-10.1
71645,-10.3
71646,-10.5
71647,-10.6
71648,-10.8
71649,8.7
71650,-8.4
71651,12.3
71652,-5.4
71653,-4.9
71654,-4.2
71655,-4.5
71656,14.9
71657,-3.9
71658,-3.9
71659,-3.6
71660,-3.5
71661,-2.6
71662,-2.1
71663,-1.9
71664,-2.4
71665,-2.8
71666,16.7
71667,-3.2
71668,-3.3
71669,-3.4
71670,-3.6
71671,-4.0
71672,-3.3
71673,15.6
71674,-3.9
71675,-3.7
71676,-3.4
71677,-3.1
71678,-3.0
71679,-2.9
71680,-3.9
71681,-4.7
71682,-5.8
71683,-6.3
71684,-6.8
71685,-7.6
71686,-8.3
71687,-8.8
71688,10.0
71689,-10.4
71690,-10.8
71691,-10.6
71692,8.5
71693,-10.4
71694,-10.7
71695,-11.0
71696,8.6
71697,-10.0
71698,-8.0
71699,12.7
71700,-5.8
71701,-4.8
71702,-4.2
71703,-4.2
71704,15.1
71705,-4.8
71706,-6.7
71707,12.4
71708,13.0
71709,-6.9
71710,-6.5
71711,-6.2
71712,-6.3
71713,14.5
71714,-3.8
71715,-4.8
71716,-5.5
71717,-5.6
71718,-5.5
71719,-5.7
71720,-5.1
71721,-4.7
71722,-2.4
71723,0.7
71724,2.3
71725,3.0
71726,3.3
71727,3.5
71728,3.5
71729,2.9
71730,20.5
71731,19.9
71732,20.8
71733,0.3
71734,0.3
71735,0.0
71736,0.2
71737,-0.1
71738,-0.6
71739,19.1
71740,19.1
71741,0.5
71742,1.2
71743,-0.8
71744,-0.5
71745,-0.2
71746,1.8
71747,3.0
71748,23.6
71749,0.9
71750,2.2
71751,4.1
71752,4.2
71753,3.3
71754,1.4
71755,0.1
71756,0.0
71757,-0.3
71758,-1.4
71759,-2.2
71760,-2.7
71761,-3.5
71762,-3.1
71763,-3.2
71764,-3.5
71765,-3.9
71766,15.3
71767,-4.3
71768,-5.0
71769,-5.5
71770,-2.5
71771,0.2
71772,0.2
71773,2.5
71774,2.5
71775,2.1
71776,2.5
71777,1.1
71778,18.5
71779,-0.8
71780,18.2
71781,-0.9
71782,-0.6
71783,-0.1
71784,18.8
71785,-0.5
71786,0.0
71787,-0.9
71788,-0.5
71789,-0.5
71790,-0.8
71791,-0.8
71792,-1.1
71793,-0.7
71794,20.4
71795,21.8
71796,4.2
71797,5.0
71798,4.6
71799,4.5
71800,4.2
71801,2.8
71802,1.0
71803,0.0
71804,19.2
71805,-0.2
71806,0.0
71807,19.1
71808,18.6
71809,-0.6
71810,-1.4
71811,-0.7
71812,-0.9
71813,-1.2
71814,-2.7
71815,-3.0
71816,16.5
71817,16.1
71818,-2.1
71819,-0.8
71820,0.0
71821,18.5
71822,-0.7
71823,0.3
71824,0.2
71825,-1.0
71826,-2.5
71827,-1.4
71828,2.1
71829,1.1
71830,20.0
71831,0.6
71832,1.3
71833,18.4
71834,-0.6
71835,-0.1
71836,-1.1
71837,-0.3
71838,-1.7
71839,-1.4
71840,-1.5
71841,-0.3
71842,0.3
71843,1.2
71844,2.0
71845,2.0
71846,1.4
71847,20.5
71848,-0.3
71849,-1.6
71850,17.2
71851,-2.2
71852,17.2
71853,16.5
71854,-2.9
71855,-3.7
71856,-3.8
71857,15.1
71858,14.7
71859,-4.5
71860,-4.5
71861,-4.3
71862,-4.6
71863,-5.1
71864,-5.7
71865,-5.3
71866,-5.7
71867,-4.0
71868,-3.3
71869,-3.3
71870,-3.2
71871,16.1
71872,-3.5
71873,-4.1
71874,13.8
71875,-5.0
71876,-4.5
71877,14.6
71878,-5.2
71879,-4.4
71880,-5.1
71881,-4.6
71882,-3.9
71883,-4.0
71884,-5.3
71885,-5.5
71886,-6.8
71887,-6.2
71888,13.4
71889,-7.2
71890,14.2
71891,-3.6
71892,-2.8
71893,-2.2
71894,-1.6
71895,-1.5
71896,17.4
71897,-3.0
71898,15.1
71899,-5.0
71900,-5.8
71901,-4.6
71902,-3.6
71903,-3.2
71904,16.4
71905,-3.8
71906,-3.3
71907,16.1
71908,-3.5
71909,-3.8
71910,-3.9
71911,-4.8
71912,14.6
71913,15.1
71914,-3.6
71915,-2.0
71916,-1.0
71917,-0.9
71918,-0.2
71919,0.4
71920,0.6
71921,-0.7
71922,-0.8
71923,-1.0
71924,-1.1
71925,18.5
71926,-0.7
71927,-1.0
71928,-1.5
71929,-1.4
71930,-1.3
71931,-1.5
71932,-1.6
71933,-2.2
71934,16.7
71935,16.4
71936,15.6
71937,-4.0
71938,-3.6
71939,-2.9
71940,16.5
71941,-3.1
71942,-2.9
71943,-2.8
71944,16.3
71945,-2.9
71946,-3.0
71947,-3.0
71948,-2.9
71949,-3.0
71950,-3.0
71951,-3.1
71952,-3.2
71953,-4.6
71954,-4.9
71955,14.2
71956,-5.2
71957,14.0
71958,-4.8
71959,-4.8
71960,-5.0
71961,-4.7
71962,-3.1
71963,-1.6
71964,0.0
71965,1.8
71966,2.0
71967,2.0
71968,2.3
71969,1.4
71970,-0.6
71971,18.1
71972,-1.2
71973,17.7
71974,-2.0
71975,-1.5
71976,-1.2
71977,-0.6
71978,18.2
71979,-1.7
71980,-1.6
71981,17.1
71982,-2.0
71983,18.1
71984,-1.7
71985,18.3
71986,-1.9
71987,20.7
71988,0.6
71989,0.4
71990,1.4
71991,19.5
71992,-0.7
71993,-1.5
71994,-1.2
71995,0.2
71996,-0.8
71997,18.3
71998,-0.1
71999,0.2
72000,-1.5
72001,-1.7
72002,-2.6
72003,-3.6
72004,-3.6
72005,-3.4
72006,-2.7
72007,-3.0
72008,17.7
72009,18.2
72010,19.2
72011,18.1
72012,21.2
72013,23.5
72014,3.0
72015,2.8
72016,2.6
72017,21.4
72018,-0.2
72019,-1.0
72020,-1.5
72021,-2.2
72022,-1.9
72023,-2.1
72024,16.5
72025,-3.3
72026,-4.0
72027,-4.5
72028,-5.2
72029,-5.7
72030,-5.8
72031,-6.3
72032,-6.6
72033,12.8
72034,-5.0
72035,-3.4
72036,-2.5
72037,18.1
72038,-0.1
72039,-0.4
72040,-0.4
72041,-1.5
72042,-3.3
72043,-3.8
72044,-3.6
72045,-3.2
72046,-2.6
72047,16.5
72048,-3.0
72049,-2.8
72050,16.8
72051,17.1
72052,-1.9
72053,16.5
72054,16.5
72055,-2.6
72056,-2.8
72057,-3.2
72058,18.7
72059,1.6
72060,2.6
72061,3.2
72062,3.7
72063,3.9
72064,3.8
72065,3.1
72066,0.5
72067,0.4
72068,0.3
72069,19.5
72070,0.1
72071,18.7
72072,-1.6
72073,-2.3
72074,-3.2
72075,-4.3
72076,-5.1
72077,-5.9
72078,-6.8
72079,-7.6
72080,-8.0
72081,-8.0
72082,-8.0
72083,12.1
72084,-6.5
72085,13.7
72086,-5.4
72087,13.7
72088,-5.9
72089,12.7
72090,12.0
72091,-8.3
72092,9.8
72093,9.4
72094,-10.0
72095,-10.8
72096,-10.7
72097,-10.9
72098,-10.5
72099,8.7
72100,-10.5
72101,8.6
72102,-10.5
72103,-10.6
72104,-10.0
72105,9.0
72106,-7.0
72107,-6.0
72108,-2.7
72109,-2.5
72110,18.0
72111,-0.8
72112,-1.6
72113,-2.3
72114,-4.2
72115,-4.8
72116,-4.3
72117,-4.0
72118,15.3
72119,-3.5
72120,-3.0
72121,-1.8
72122,-2.5
72123,-1.5
72124,-0.9
72125,-0.8
72126,18.4
72127,18.1
72128,-1.5
72129,-1.6
72130,18.6
72131,0.3
72132,0.5
72133,20.2
72134,2.6
72135,22.4
72136,1.8
72137,0.9
72138,-0.6
72139,18.8
72140,19.2
72141,-1.1
72142,-1.4
72143,-0.8
72144,-1.5
72145,-1.5
72146,-0.7
72147,-1.2
72148,18.5
72149,-0.9
72150,-1.1
72151,-1.5
72152,-0.6
72153,-0.8
72154,0.9
72155,2.8
72156,3.0
72157,2.8
72158,3.0
72159,21.2
72160,2.7
72161,2.4
72162,1.3
72163,0.2
72164,19.2
72165,-0.4
72166,-0.1
72167,0.8
72168,0.4
72169,0.8
72170,1.2
72171,1.2
72172,0.2
72173,0.1
72174,21.1
72175,20.7
72176,19.9
72177,0.5
72178,2.3
72179,23.0
72180,4.3
72181,5.2
72182,4.8
72183,23.5
72184,4.0
72185,3.9
72186,22.1
72187,1.6
72188,19.6
72189,0.0
72190,-0.2
72191,19.4
72192,-0.8
72193,17.7
72194,-2.1
72195,16.7
72196,-3.2
72197,-2.9
72198,-2.8
72199,-2.9
72200,-3.1
72201,-3.4
72202,-2.7
72203,-0.8
72204,-0.4
72205,1.6
72206,2.1
72207,0.8
72208,1.2
72209,18.5
72210,-0.8
72211,1.8
72212,2.0
72213,2.2
72214,21.4
72215,1.9
72216,1.0
72217,0.9
72218,1.0
72219,0.5
72220,-0.6
72221,-2.1
72222,-3.3
72223,-2.7
72224,-2.1
72225,16.9
72226,-2.3
72227,-1.3
72228,-0.3
72229,0.6
72230,1.0
72231,20.3
72232,1.0
72233,1.4
72234,0.2
72235,19.0
72236,0.5
72237,1.8
72238,2.2
72239,1.8
72240,2.2
72241,20.2
72242,0.6
72243,1.4
72244,1.8
72245,2.1
72246,1.8
72247,1.9
72248,2.4
72249,2.4
72250,3.2
72251,22.7
72252,23.4
72253,4.1
72254,4.6
72255,5.2
72256,24.5
72257,5.3
72258,24.8
72259,6.1
72260,6.0
72261,6.0
72262,6.3
72263,25.1
72264,5.9
72265,6.0
72266,5.4
72267,5.1
72268,24.0
72269,4.1
72270,23.2
72271,3.6
72272,22.3
72273,2.3
72274,2.0
72275,2.7
72276,2.5
72277,3.4
72278,3.5
72279,3.4
72280,1.6
72281,0.4
72282,0.0
72283,-0.6
72284,19.8
72285,2.0
72286,22.2
72287,3.2
72288,3.8
72289,23.4
72290,4.4
72291,4.3
72292,4.8
72293,4.7
72294,4.8
72295,4.6
72296,23.6
72297,4.3
72298,4.6
72299,4.9
72300,23.8
72301,23.1
72302,2.2
72303,1.9
72304,20.9
72305,2.0
72306,20.3
72307,-2.2
72308,16.4
72309,-3.4
72310,15.4
72311,-4.7
72312,-5.5
72313,13.1
72314,-6.7
72315,-7.2
72316,-7.5
72317,-7.8
72318,-8.0
72319,-8.5
72320,-8.9
72321,-9.3
72322,-8.7
72323,-6.4
72324,-5.2
72325,-4.7
72326,14.2
72327,14.6
72328,-4.8
72329,13.5
72330,-7.3
72331,12.1
72332,-5.9
72333,-4.8
72334,-5.1
72335,-3.3
72336,-4.5
72337,-5.7
72338,14.7
72339,-4.5
72340,-3.3
72341,-5.0
72342,-4.2
72343,14.0
72344,-4.4
72345,-2.2
72346,-0.8
72347,3.0
72348,-0.2
72349,-0.1
72350,18.5
72351,-1.0
72352,-0.6
72353,-0.5
72354,-1.2
72355,19.0
72356,-0.3
72357,20.3
72358,2.2
72359,2.4
72360,21.2
72361,-0.2
72362,-0.7
72363,19.4
72364,0.0
72365,-0.1
72366,-2.1
72367,-2.4
72368,-3.4
72369,17.1
72370,22.3
72371,6.4
72372,7.3
72373,8.6
72374,8.2
72375,27.2
72376,7.8
72377,8.4
72378,8.2
72379,27.5
72380,8.1
72381,26.9
72382,7.1
72383,25.7
72384,5.1
72385,3.6
72386,3.4
72387,3.0
72388,2.5
72389,1.9
72390,1.8
72391,1.6
72392,21.2
72393,20.5
72394,2.0
72395,4.8
72396,5.1
72397,6.3
72398,6.2
72399,6.7
72400,5.3
72401,23.4
72402,2.4
72403,3.3
72404,21.9
72405,22.7
72406,5.4
72407,6.1
72408,25.8
72409,6.3
72410,24.5
72411,5.1
72412,23.9
72413,5.9
72414,7.1
72415,6.0
72416,25.2
72417,6.3
72418,7.8
72419,9.1
72420,9.9
72421,10.3
72422,10.9
72423,29.9
72424,29.9
72425,8.5
72426,8.2
72427,27.1
72428,8.5
72429,8.2
72430,27.3
72431,8.3
72432,8.4
72433,7.8
72434,7.7
72435,7.4
72436,26.8
72437,26.6
72438,7.5
72439,6.6
72440,5.3
72441,5.2
72442,6.0
72443,5.5
72444,5.2
72445,4.4
72446,4.0
72447,4.4
72448,3.7
72449,1.7
72450,0.5
72451,-1.4
72452,-1.9
72453,-2.5
72454,-3.0
72455,-3.8
72456,-4.3
72457,-4.8
72458,-5.2
72459,-5.6
72460,-5.6
72461,-5.4
72462,-5.7
72463,-5.0
72464,-5.9
72465,-6.4
72466,-5.0
72467,15.4
72468,-2.7
72469,-3.2
72470,-2.4
72471,17.3
72472,-2.6
72473,16.1
72474,-3.1
72475,17.5
72476,16.7
72477,-2.5
72478,16.5
72479,-2.5
72480,-3.2
72481,-4.2
72482,-5.2
72483,13.4
72484,-6.3
72485,-6.7
72486,-7.4
72487,-7.6
72488,-7.7
72489,-7.8
72490,-7.7
72491,-7.0
72492,12.8
72493,-5.8
72494,-4.6
72495,-3.6
72496,-2.8
72497,-3.2
72498,-4.2
72499,14.9
72500,-4.5
72501,14.4
72502,-4.8
72503,-4.8
72504,-3.5
72505,-4.4
72506,-4.1
72507,-3.7
72508,-2.9
72509,-3.2
72510,-2.5
72511,-1.7
72512,-2.0
72513,-2.9
72514,-2.6
72515,18.8
72516,20.4
72517,2.3
72518,2.9
72519,3.2
72520,2.6
72521,20.7
72522,1.1
72523,0.1
72524,-0.6
72525,-0.2
72526,-0.2
72527,0.4
72528,1.0
72529,0.5
72530,19.4
72531,-0.5
72532,0.0
72533,-0.7
72534,18.5
72535,0.0
72536,-0.4
72537,-1.5
72538,0.7
72539,2.9
72540,3.2
72541,23.0
72542,2.4
72543,4.2
72544,2.4
72545,1.3
72546,0.2
72547,-0.5
72548,0.2
72549,2.6
72550,3.6
72551,23.8
72552,23.6
72553,4.3
72554,23.8
72555,3.9
72556,22.7
72557,3.3
72558,2.8
72559,2.3
72560,2.1
72561,21.4
72562,2.0
72563,0.6
72564,-1.1
72565,-1.7
72566,-2.4
72567,-2.2
72568,-1.7
72569,-2.2
72570,-3.2
72571,16.0
72572,-3.6
72573,-5.1
72574,-5.1
72575,14.3
72576,-6.3
72577,-7.5
72578,-8.2
72579,-8.9
72580,-9.5
72581,-10.2
72582,-10.5
72583,-9.7
72584,-9.9
72585,-9.3
72586,-7.3
72587,-6.4
72588,-6.2
72589,-5.0
72590,-4.8
72591,-4.7
72592,-4.6
72593,13.1
72594,-7.8
72595,-8.1
72596,-7.9
72597,-6.2
72598,-7.3
72599,-8.3
72600,11.2
72601,-8.2
72602,-8.8
72603,9.9
72604,-9.8
72605,-10.0
72606,-9.7
72607,-8.8
72608,-8.5
72609,-9.3
72610,-7.3
72611,15.0
72612,-5.0
72613,-2.5
72614,-4.3
72615,-2.8
72616,-0.8
72617,-2.2
72618,-2.9
72619,-2.7
72620,-2.8
72621,-2.2
72622,-1.4
72623,-2.2
72624,17.8
72625,-3.2
72626,-3.7
72627,-1.4
72628,-3.0
72629,-2.9
72630,-2.4
72631,-0.3
72632,0.2
72633,-3.0
72634,0.6
72635,2.2
72636,4.2
72637,25.0
72638,5.7
72639,6.2
72640,4.7
72641,3.9
72642,23.0
72643,3.7
72644,4.4
72645,4.7
72646,4.7
72647,4.7
72648,4.7
72649,4.9
72650,23.1
72651,3.6
72652,22.5
72653,3.4
72654,2.6
72655,2.3
72656,2.5
72657,2.5
72658,2.5
72659,3.3
72660,4.1
72661,24.2
72662,5.4
72663,6.0
72664,5.9
72665,5.7
72666,4.9
72667,4.3
72668,3.9
72669,23.5
72670,3.7
72671,3.6
72672,3.1
72673,22.3
72674,2.5
72675,2.2
72676,1.3
72677,0.9
72678,-1.4
72679,-6.9
72680,-7.0
72681,-8.6
72682,-8.0
72683,-7.6
72684,-7.4
72685,-7.5
72686,-8.1
72687,-7.9
72688,-8.4
72689,-8.7
72690,-9.0
72691,-9.1
72692,9.9
72693,-10.0
72694,8.5
72695,-10.1
72696,-9.8
72697,-11.0
72698,-11.5
72699,-12.4
72700,-13.1
72701,-13.0
72702,-12.8
72703,-12.8
72704,6.2
72705,-13.4
72706,-13.1
72707,-12.5
72708,-11.9
72709,-11.6
72710,-11.0
72711,-10.3
72712,-10.6
72713,-10.5
72714,-10.6
72715,-10.8
72716,-11.1
72717,-11.5
72718,-11.4
72719,-11.4
72720,-11.0
72721,-11.3
72722,-11.2
72723,-11.1
72724,-11.1
72725,-11.1
72726,-11.4
72727,-10.9
72728,-10.8
72729,-10.8
72730,-10.5
72731,-9.5
72732,-8.8
72733,-8.2
72734,-7.5
72735,-6.5
72736,12.2
72737,-7.1
72738,-7.4
72739,11.8
72740,12.4
72741,-6.4
72742,-5.8
72743,-5.6
72744,-5.5
72745,14.1
72746,-5.2
72747,14.0
72748,-4.9
72749,-4.8
72750,-5.3
72751,-5.7
72752,-6.0
72753,-6.0
72754,-5.2
72755,-4.7
72756,-4.0
72757,15.9
72758,16.5
72759,-1.9
72760,17.9
72761,-1.1
72762,-0.9
72763,-0.8
72764,-0.8
72765,18.5
