,0
528,331.0
529,354.0
530,372.0
531,395.0
532,874.2
533,883.2
534,509.0
535,683.0
536,747.0
537,1159.2
538,485.0
539,855.2
540,247.0
541,261.0
542,294.0
543,303.0
544,254.0
545,690.2
546,681.2
547,221.0
548,225.0
549,251.0
550,736.2
551,744.2
552,318.0
553,794.2
554,339.0
555,311.0
556,243.0
557,251.0
558,260.0
559,205.0
560,650.2
561,187.0
562,191.0
563,170.0
564,202.0
565,228.0
566,226.0
567,733.2
568,212.0
569,166.0
570,162.0
571,161.0
572,199.0
573,233.0
574,229.0
575,236.0
576,713.2
577,250.0
578,635.2
579,164.0
580,616.2
581,599.2
582,127.0
583,132.0
584,140.0
585,194.0
586,222.0
587,207.0
588,236.0
589,226.0
590,256.0
591,271.0
592,285.0
593,190.0
594,215.0
595,229.0
596,321.0
597,419.0
598,460.0
599,464.0
600,467.0
601,487.0
602,497.0
603,514.0
604,534.0
605,561.0
606,1098.2
607,668.0
608,680.0
609,696.0
610,734.0
611,1201.2
612,695.0
613,655.0
614,644.0
615,620.0
616,580.0
617,566.0
618,1048.2
619,618.0
620,595.0
621,1066.2
622,1074.2
623,1076.2
624,619.0
625,615.0
626,619.0
627,614.0
628,621.0
629,613.0
630,610.0
631,561.0
632,996.2
633,536.0
634,1021.2
635,552.0
636,542.0
637,529.0
638,982.2
639,502.0
640,450.0
641,397.0
642,407.0
643,403.0
644,399.0
645,408.0
646,443.0
647,514.0
648,562.0
649,1068.2
650,638.0
651,1090.2
652,677.0
653,739.0
654,781.0
655,872.0
656,821.0
657,1291.2
658,1385.2
659,961.0
660,999.0
661,1000.0
662,961.0
663,902.0
664,891.0
665,868.0
666,808.0
667,755.0
668,848.0
669,1178.2
670,631.0
671,650.0
672,714.0
673,717.0
674,700.0
675,723.0
676,1231.2
677,671.0
678,578.0
679,553.0
680,490.0
681,434.0
682,857.2
683,377.0
684,313.0
685,287.0
686,280.0
687,280.0
688,300.0
689,289.0
690,279.0
691,307.0
692,310.0
693,307.0
694,322.0
695,791.2
696,323.0
697,316.0
698,312.0
699,314.0
700,779.2
701,326.0
702,360.0
703,349.0
704,354.0
705,355.0
706,332.0
707,327.0
708,808.2
709,349.0
710,384.0
711,831.2
712,374.0
713,369.0
714,348.0
715,340.0
716,341.0
717,333.0
718,324.0
719,325.0
720,322.0
721,319.0
722,294.0
723,235.0
724,224.0
725,217.0
726,203.0
727,194.0
728,667.2
729,197.0
730,659.2
731,205.0
732,245.0
733,249.0
734,258.0
735,235.0
736,230.0
737,232.0
738,703.2
739,231.0
740,222.0
741,680.2
742,206.0
743,199.0
744,199.0
745,196.0
746,195.0
747,202.0
748,199.0
749,195.0
750,196.0
751,195.0
752,197.0
753,669.2
754,670.2
755,212.0
756,216.0
757,215.0
758,203.0
759,198.0
760,185.0
761,195.0
762,193.0
763,657.2
764,192.0
765,200.0
766,689.2
767,209.0
768,203.0
769,208.0
770,207.0
771,666.2
772,202.0
773,200.0
774,200.0
775,218.0
776,693.2
777,234.0
778,244.0
779,257.0
780,280.0
781,808.2
782,421.0
783,446.0
784,464.0
785,445.0
786,442.0
787,450.0
788,437.0
789,432.0
790,435.0
791,419.0
792,427.0
793,434.0
794,443.0
795,449.0
796,910.2
797,438.0
798,433.0
799,425.0
800,442.0
801,439.0
802,445.0
803,916.2
804,466.0
805,464.0
806,439.0
807,391.0
808,382.0
809,377.0
810,367.0
811,359.0
812,365.0
813,352.0
814,328.0
815,311.0
816,273.0
817,270.0
818,280.0
819,281.0
820,279.0
821,256.0
822,213.0
823,675.2
824,658.2
825,204.0
826,215.0
827,234.0
828,261.0
829,270.0
830,263.0
831,275.0
832,267.0
833,268.0
834,261.0
835,250.0
836,243.0
837,258.0
838,737.2
839,262.0
840,704.2
841,701.2
842,234.0
843,241.0
844,242.0
845,710.2
846,247.0
847,245.0
848,249.0
849,261.0
850,295.0
851,313.0
852,325.0
853,339.0
854,348.0
855,350.0
856,354.0
857,338.0
858,312.0
859,315.0
860,778.2
861,771.2
862,311.0
863,313.0
864,315.0
865,310.0
866,792.2
867,333.0
868,332.0
869,324.0
870,322.0
871,792.2
872,332.0
873,804.2
874,356.0
875,365.0
876,369.0
877,372.0
878,369.0
879,357.0
880,342.0
881,332.0
882,313.0
883,303.0
884,758.2
885,285.0
886,282.0
887,744.2
888,268.0
889,256.0
890,718.2
891,261.0
892,274.0
893,300.0
894,298.0
895,310.0
896,317.0
897,344.0
898,822.2
899,366.0
900,371.0
901,365.0
902,375.0
903,841.2
904,372.0
905,372.0
906,378.0
907,403.0
908,444.0
909,434.0
910,394.0
911,856.2
912,372.0
913,831.2
914,357.0
915,366.0
916,372.0
917,839.2
918,365.0
919,382.0
920,381.0
921,480.0
922,495.0
923,431.0
924,424.0
925,433.0
926,451.0
927,445.0
928,441.0
929,449.0
930,452.0
931,459.0
932,463.0
933,935.2
934,463.0
935,932.2
936,451.0
937,912.2
938,451.0
939,448.0
940,443.0
941,899.2
942,906.2
943,455.0
944,996.2
945,560.0
946,605.0
947,625.0
948,632.0
949,628.0
950,615.0
951,607.0
952,580.0
953,557.0
954,599.0
955,1068.2
956,578.0
957,613.0
958,613.0
959,585.0
960,569.0
961,562.0
962,570.0
963,562.0
964,557.0
965,1018.2
966,562.0
967,564.0
968,565.0
969,590.0
970,608.0
971,613.0
972,1043.2
973,1032.2
974,545.0
975,553.0
976,578.0
977,558.0
978,558.0
979,555.0
980,1008.2
981,515.0
982,522.0
983,526.0
984,528.0
985,524.0
986,526.0
987,526.0
988,519.0
989,501.0
990,506.0
991,489.0
992,491.0
993,960.2
994,521.0
995,559.0
996,573.0
997,581.0
998,1037.2
999,550.0
1000,533.0
1001,532.0
1002,540.0
1003,549.0
1004,526.0
1005,965.2
1006,494.0
1007,470.0
1008,460.0
1009,487.0
1010,482.0
1011,480.0
1012,476.0
1013,482.0
1014,451.0
1015,420.0
1016,426.0
1017,427.0
1018,440.0
1019,446.0
1020,449.0
1021,476.0
1022,475.0
1023,483.0
1024,892.2
1025,366.0
1026,374.0
1027,368.0
1028,354.0
1029,342.0
1030,346.0
1031,345.0
1032,353.0
1033,357.0
1034,345.0
1035,360.0
1036,352.0
1037,382.0
1038,377.0
1039,361.0
1040,330.0
1041,345.0
1042,807.2
1043,328.0
1044,379.0
1045,903.2
1046,429.0
1047,422.0
1048,459.0
1049,507.0
1050,457.0
1051,463.0
1052,468.0
1053,468.0
1054,475.0
1055,481.0
1056,495.0
1057,484.0
1058,453.0
1059,418.0
1060,373.0
1061,368.0
1062,400.0
1063,403.0
1064,418.0
1065,437.0
1066,454.0
1067,473.0
1068,473.0
1069,467.0
1070,457.0
1071,910.2
1072,458.0
1073,474.0
1074,463.0
1075,470.0
1076,470.0
1077,469.0
1078,469.0
1079,462.0
1080,463.0
1081,463.0
1082,931.2
1083,937.2
1084,557.0
1085,580.0
1086,580.0
1087,575.0
1088,1016.2
1089,543.0
1090,1008.2
1091,552.0
1092,534.0
1093,541.0
1094,596.0
1095,1058.2
1096,587.0
1097,600.0
1098,1059.2
1099,600.0
1100,600.0
1101,596.0
1102,600.0
1103,604.0
1104,1069.2
1105,600.0
1106,597.0
1107,1051.2
1108,583.0
1109,585.0
1110,575.0
1111,566.0
1112,547.0
1113,998.2
1114,535.0
1115,557.0
1116,560.0
1117,554.0
1118,545.0
1119,548.0
1120,541.0
1121,1007.2
1122,542.0
1123,552.0
1124,1028.2
1125,577.0
1126,596.0
1127,610.0
1128,615.0
1129,595.0
1130,1049.2
1131,1008.2
1132,526.0
1133,522.0
1134,512.0
1135,961.2
1136,484.0
1137,489.0
1138,481.0
1139,935.2
1140,918.2
1141,460.0
1142,443.0
1143,909.2
1144,475.0
1145,497.0
1146,508.0
1147,977.2
1148,510.0
1149,537.0
1150,552.0
1151,544.0
1152,532.0
1153,535.0
1154,525.0
1155,521.0
1156,529.0
1157,520.0
1158,517.0
1159,973.2
1160,977.2
1161,512.0
1162,518.0
1163,528.0
1164,531.0
1165,557.0
1166,1046.2
1167,599.0
1168,577.0
1169,1027.2
1170,565.0
1171,518.0
1172,490.0
1173,483.0
1174,504.0
1175,973.2
1176,508.0
1177,490.0
1178,464.0
1179,457.0
1180,439.0
1181,878.2
1182,390.0
1183,402.0
1184,425.0
1185,441.0
1186,451.0
1187,442.0
1188,451.0
1189,460.0
1190,453.0
1191,445.0
1192,445.0
1193,443.0
1194,423.0
1195,397.0
1196,837.2
1197,380.0
1198,480.0
1199,530.0
1200,527.0
1201,538.0
1202,498.0
1203,461.0
1204,894.2
1205,382.0
1206,331.0
1207,317.0
1208,288.0
1209,727.2
1210,735.2
1211,289.0
1212,271.0
1213,273.0
1214,254.0
1215,712.2
1216,274.0
1217,268.0
1218,268.0
1219,277.0
1220,233.0
1221,241.0
1222,253.0
1223,264.0
1224,289.0
1225,313.0
1226,793.2
1227,330.0
1228,314.0
1229,323.0
1230,775.2
1231,312.0
1232,316.0
1233,320.0
1234,788.2
1235,315.0
1236,306.0
1237,300.0
1238,304.0
1239,291.0
1240,285.0
1241,289.0
1242,276.0
1243,255.0
1244,274.0
1245,723.2
1246,709.2
1247,255.0
1248,244.0
1249,244.0
1250,700.2
1251,217.0
1252,189.0
1253,179.0
1254,169.0
1255,166.0
1256,157.0
1257,153.0
1258,171.0
1259,179.0
1260,178.0
1261,643.2
1262,177.0
1263,646.2
1264,650.2
1265,186.0
1266,188.0
1267,189.0
1268,196.0
1269,196.0
1270,658.2
1271,190.0
1272,189.0
1273,676.2
1274,225.0
1275,693.2
1276,698.2
1277,245.0
1278,253.0
1279,260.0
1280,263.0
1281,731.2
1282,280.0
1283,758.2
1284,764.2
1285,300.0
1286,312.0
1287,313.0
1288,305.0
1289,300.0
1290,288.0
1291,286.0
1292,269.0
1293,736.2
1294,272.0
1295,253.0
1296,254.0
1297,235.0
1298,225.0
1299,234.0
1300,244.0
1301,249.0
1302,253.0
1303,264.0
1304,299.0
1305,357.0
1306,383.0
1307,814.2
1308,271.0
1309,258.0
1310,253.0
1311,260.0
1312,251.0
1313,260.0
1314,262.0
1315,237.0
1316,696.2
1317,232.0
1318,236.0
1319,245.0
1320,244.0
1321,243.0
1322,241.0
1323,237.0
1324,241.0
1325,248.0
1326,246.0
1327,258.0
1328,263.0
1329,732.2
1330,270.0
1331,264.0
1332,266.0
1333,268.0
1334,303.0
1335,326.0
1336,371.0
1337,389.0
1338,410.0
1339,901.2
1340,433.0
1341,439.0
1342,430.0
1343,418.0
1344,408.0
1345,382.0
1346,354.0
1347,345.0
1348,347.0
1349,829.2
1350,361.0
1351,828.2
1352,364.0
1353,368.0
1354,370.0
1355,374.0
1356,855.2
1357,392.0
1358,388.0
1359,387.0
1360,379.0
1361,353.0
1362,339.0
1363,334.0
1364,795.2
1365,328.0
1366,780.2
1367,302.0
1368,752.2
1369,283.0
1370,288.0
1371,741.2
1372,287.0
1373,746.2
1374,273.0
1375,294.0
1376,303.0
1377,297.0
1378,760.2
1379,320.0
1380,326.0
1381,331.0
1382,351.0
1383,822.2
1384,358.0
1385,365.0
1386,816.2
1387,318.0
1388,289.0
1389,294.0
1390,285.0
1391,293.0
1392,753.2
1393,302.0
1394,296.0
1395,285.0
1396,288.0
1397,727.2
1398,736.2
1399,267.0
1400,260.0
1401,269.0
1402,285.0
1403,760.2
1404,290.0
1405,293.0
1406,304.0
1407,298.0
1408,311.0
1409,301.0
1410,293.0
1411,781.2
1412,326.0
1413,836.2
1414,442.0
1415,427.0
1416,450.0
1417,487.0
1418,1058.2
1419,586.0
1420,589.0
1421,602.0
1422,636.0
1423,665.0
1424,632.0
1425,623.0
1426,642.0
1427,664.0
1428,652.0
1429,631.0
1430,653.0
1431,707.0
1432,722.0
1433,743.0
1434,1197.2
1435,735.0
1436,747.0
1437,747.0
1438,743.0
1439,745.0
1440,720.0
1441,705.0
1442,687.0
1443,671.0
1444,656.0
1445,668.0
1446,1137.2
1447,614.0
1448,644.0
1449,659.0
1450,675.0
1451,670.0
1452,697.0
1453,707.0
1454,730.0
1455,745.0
1456,707.0
1457,688.0
1458,704.0
1459,696.0
1460,701.0
1461,695.0
1462,695.0
1463,1152.2
1464,710.0
1465,1177.2
1466,711.0
1467,701.0
1468,673.0
1469,1132.2
1470,1097.2
1471,1046.2
1472,539.0
1473,1008.2
1474,559.0
1475,962.2
1476,564.0
1477,1256.2
1478,1108.2
1479,581.0
1480,664.0
1481,559.0
1482,589.0
1483,557.0
1484,987.2
1485,507.0
1486,516.0
1487,523.0
1488,538.0
1489,573.0
1490,610.0
1491,629.0
1492,1095.2
1493,635.0
1494,1101.2
1495,1084.2
1496,607.0
1497,611.0
1498,1077.2
1499,612.0
1500,626.0
1501,623.0
1502,624.0
1503,619.0
1504,615.0
1505,1080.2
1506,1091.2
1507,625.0
1508,628.0
1509,619.0
1510,604.0
1511,605.0
1512,617.0
1513,612.0
1514,612.0
1515,614.0
1516,620.0
1517,608.0
1518,603.0
1519,1051.2
1520,590.0
1521,583.0
1522,584.0
1523,595.0
1524,1063.2
1525,605.0
1526,609.0
1527,583.0
1528,575.0
1529,1045.2
1530,597.0
1531,1082.2
1532,601.0
1533,612.0
1534,596.0
1535,611.0
1536,595.0
1537,558.0
1538,558.0
1539,568.0
1540,1025.2
1541,536.0
1542,536.0
1543,527.0
1544,546.0
1545,557.0
1546,1032.2
1547,600.0
1548,607.0
1549,597.0
1550,567.0
1551,568.0
1552,564.0
1553,552.0
1554,544.0
1555,1027.2
1556,579.0
1557,1040.2
1558,1041.2
1559,1038.2
1560,623.0
1561,1050.2
1562,561.0
1563,1016.2
1564,552.0
1565,624.0
1566,655.0
1567,629.0
1568,589.0
1569,631.0
1570,654.0
1571,660.0
1572,1172.2
1573,652.0
1574,662.0
1575,1089.2
1576,631.0
1577,1081.2
1578,1141.2
1579,707.0
1580,1186.2
1581,731.0
1582,1206.2
1583,731.0
1584,1172.2
1585,692.0
1586,659.0
1587,646.0
1588,632.0
1589,632.0
1590,641.0
1591,636.0
1592,631.0
1593,1076.2
1594,628.0
1595,1085.2
1596,659.0
1597,1174.2
1598,713.0
1599,696.0
1600,1176.2
1601,680.0
1602,618.0
1603,626.0
1604,621.0
1605,612.0
1606,617.0
1607,1069.2
1608,587.0
1609,596.0
1610,601.0
1611,577.0
1612,1003.2
1613,508.0
1614,459.0
1615,450.0
1616,928.2
1617,935.2
1618,503.0
1619,527.0
1620,998.2
1621,539.0
1622,525.0
1623,475.0
1624,426.0
1625,431.0
1626,432.0
1627,417.0
1628,415.0
1629,433.0
1630,416.0
1631,407.0
1632,417.0
1633,426.0
1634,883.2
1635,420.0
1636,420.0
1637,420.0
1638,415.0
1639,869.2
1640,393.0
1641,396.0
1642,402.0
1643,400.0
1644,403.0
1645,403.0
1646,395.0
1647,393.0
1648,365.0
1649,366.0
1650,362.0
1651,807.2
1652,342.0
1653,331.0
1654,313.0
1655,318.0
1656,317.0
1657,306.0
1658,299.0
1659,310.0
1660,314.0
1661,295.0
1662,287.0
1663,275.0
1664,273.0
1665,746.2
1666,301.0
1667,334.0
1668,380.0
1669,847.2
1670,371.0
1671,371.0
1672,370.0
1673,396.0
1674,397.0
1675,377.0
1676,834.2
1677,371.0
1678,362.0
1679,360.0
1680,369.0
1681,362.0
1682,356.0
1683,382.0
1684,387.0
1685,407.0
1686,425.0
1687,415.0
1688,386.0
1689,385.0
1690,397.0
1691,438.0
1692,442.0
1693,449.0
1694,471.0
1695,472.0
1696,471.0
1697,475.0
1698,937.2
1699,472.0
1700,945.2
1701,483.0
1702,475.0
1703,471.0
1704,459.0
1705,445.0
1706,442.0
1707,438.0
1708,895.2
1709,882.2
1710,439.0
1711,917.2
1712,447.0
1713,445.0
1714,458.0
1715,489.0
1716,480.0
1717,495.0
1718,479.0
1719,463.0
1720,457.0
1721,407.0
1722,389.0
1723,379.0
1724,368.0
1725,814.2
1726,359.0
1727,377.0
1728,866.2
1729,390.0
1730,369.0
1731,409.0
1732,405.0
1733,389.0
1734,411.0
1735,418.0
1736,437.0
1737,456.0
1738,474.0
1739,492.0
1740,519.0
1741,530.0
1742,539.0
1743,541.0
1744,539.0
1745,545.0
1746,551.0
1747,1025.2
1748,555.0
1749,545.0
1750,545.0
1751,1020.2
1752,1020.2
1753,570.0
1754,585.0
1755,594.0
1756,588.0
1757,584.0
1758,599.0
1759,599.0
1760,609.0
1761,628.0
1762,1091.2
1763,620.0
1764,619.0
1765,616.0
1766,625.0
1767,637.0
1768,649.0
1769,641.0
1770,638.0
1771,1097.2
1772,611.0
1773,1053.2
1774,561.0
1775,546.0
1776,538.0
1777,542.0
1778,530.0
1779,522.0
1780,507.0
1781,489.0
1782,501.0
1783,545.0
1784,474.0
1785,414.0
1786,400.0
1787,864.2
1788,389.0
1789,823.2
1790,344.0
1791,314.0
1792,337.0
1793,344.0
1794,797.2
1795,797.2
1796,348.0
1797,349.0
1798,329.0
1799,307.0
1800,297.0
1801,295.0
1802,296.0
1803,294.0
1804,291.0
1805,284.0
1806,275.0
1807,276.0
1808,266.0
1809,274.0
1810,285.0
1811,293.0
1812,300.0
1813,770.2
1814,313.0
1815,290.0
1816,292.0
1817,286.0
1818,265.0
1819,250.0
1820,225.0
1821,214.0
1822,670.2
1823,190.0
1824,158.0
1825,605.2
1826,617.2
1827,152.0
1828,156.0
1829,148.0
1830,146.0
1831,615.2
1832,147.0
1833,157.0
1834,189.0
1835,211.0
1836,232.0
1837,243.0
1838,209.0
1839,235.0
1840,227.0
1841,266.0
1842,713.2
1843,252.0
1844,259.0
1845,259.0
1846,259.0
1847,281.0
1848,257.0
1849,262.0
1850,264.0
1851,732.2
1852,264.0
1853,264.0
1854,304.0
1855,268.0
1856,756.2
1857,289.0
1858,754.2
1859,299.0
1860,332.0
1861,864.2
1862,863.2
1863,426.0
1864,427.0
1865,405.0
1866,399.0
1867,393.0
1868,817.2
1869,380.0
1870,384.0
1871,372.0
1872,453.0
1873,467.0
1874,463.0
1875,401.0
1876,378.0
1877,362.0
1878,362.0
1879,352.0
1880,349.0
1881,348.0
1882,372.0
1883,847.2
1884,422.0
1885,427.0
1886,895.2
1887,875.2
1888,379.0
1889,790.2
1890,315.0
1891,792.2
1892,336.0
1893,341.0
1894,347.0
1895,366.0
1896,831.2
1897,352.0
1898,342.0
1899,337.0
1900,325.0
1901,316.0
1902,769.2
1903,309.0
1904,759.2
1905,769.2
1906,294.0
1907,805.2
1908,370.0
1909,398.0
1910,384.0
1911,365.0
1912,825.2
1913,355.0
1914,343.0
1915,337.0
1916,336.0
1917,351.0
1918,347.0
1919,347.0
1920,373.0
1921,372.0
1922,382.0
1923,849.2
1924,371.0
1925,345.0
1926,406.0
1927,992.2
1928,574.0
1929,583.0
1930,607.0
1931,611.0
1932,623.0
1933,628.0
1934,620.0
1935,615.0
1936,615.0
1937,1063.2
1938,591.0
1939,592.0
1940,585.0
1941,1040.2
1942,577.0
1943,571.0
1944,576.0
1945,567.0
1946,557.0
1947,566.0
1948,562.0
1949,1050.2
1950,581.0
1951,1053.2
1952,569.0
1953,559.0
1954,569.0
1955,579.0
1956,570.0
1957,1027.2
1958,566.0
1959,546.0
1960,528.0
1961,531.0
1962,515.0
1963,485.0
1964,466.0
1965,440.0
1966,442.0
1967,902.2
1968,454.0
1969,453.0
1970,402.0
1971,855.2
1972,390.0
1973,848.2
1974,377.0
1975,371.0
1976,363.0
1977,361.0
1978,384.0
1979,410.0
1980,408.0
1981,484.0
1982,977.2
1983,516.0
1984,995.2
1985,500.0
1986,433.0
1987,398.0
1988,409.0
1989,422.0
1990,435.0
1991,898.2
1992,408.0
1993,394.0
1994,852.2
1995,389.0
1996,397.0
1997,406.0
1998,389.0
1999,378.0
2000,376.0
2001,372.0
2002,835.2
2003,847.2
2004,409.0
2005,425.0
2006,420.0
2007,415.0
2008,408.0
2009,378.0
2010,356.0
2011,401.0
2012,420.0
2013,371.0
2014,389.0
2015,415.0
2016,443.0
2017,480.0
2018,477.0
2019,470.0
2020,463.0
2021,480.0
2022,529.0
2023,588.0
2024,1068.2
2025,612.0
2026,578.0
2027,591.0
2028,1063.2
2029,615.0
2030,613.0
2031,623.0
2032,1076.2
2033,601.0
2034,1044.2
2035,567.0
2036,1026.2
2037,557.0
2038,1020.2
2039,539.0
2040,539.0
2041,509.0
2042,495.0
2043,458.0
2044,437.0
2045,450.0
2046,442.0
2047,423.0
2048,407.0
2049,396.0
2050,410.0
2051,438.0
2052,941.2
2053,444.0
2054,452.0
2055,871.2
2056,375.0
2057,374.0
2058,362.0
2059,350.0
2060,333.0
2061,327.0
2062,790.2
2063,363.0
2064,374.0
2065,377.0
2066,367.0
2067,354.0
2068,345.0
2069,333.0
2070,321.0
2071,309.0
2072,767.2
2073,284.0
2074,267.0
2075,259.0
2076,258.0
2077,256.0
2078,258.0
2079,248.0
2080,246.0
2081,253.0
2082,259.0
2083,701.2
2084,231.0
2085,216.0
2086,208.0
2087,668.2
2088,219.0
2089,223.0
2090,233.0
2091,243.0
2092,714.2
2093,259.0
2094,262.0
2095,249.0
2096,245.0
2097,231.0
2098,236.0
2099,254.0
2100,272.0
2101,741.2
2102,286.0
2103,294.0
2104,290.0
2105,751.2
2106,747.2
2107,278.0
2108,283.0
2109,761.2
2110,313.0
2111,316.0
2112,309.0
2113,780.2
2114,330.0
2115,336.0
2116,799.2
2117,332.0
