,0
848,6.0
849,58.0
850,209.0
851,195.0
852,309.0
853,272.0
854,181.0
855,261.0
856,244.0
857,95.0
858,4.0
859,0.0
860,0.0
861,555.5
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,555.5
869,555.5
870,0.0
871,0.0
872,13.0
873,138.0
874,855.5
875,997.5
876,534.0
877,1116.5
878,530.0
879,444.0
880,308.0
881,142.0
882,5.0
883,555.5
884,0.0
885,0.0
886,0.0
887,555.5
888,0.0
889,555.5
890,555.5
891,555.5
892,0.0
893,0.0
894,0.0
895,0.0
896,17.0
897,139.0
898,853.5
899,397.0
900,475.0
901,411.0
902,338.0
903,882.5
904,239.0
905,69.0
906,2.0
907,0.0
908,555.5
909,0.0
910,0.0
911,0.0
912,0.0
913,555.5
914,0.0
915,555.5
916,0.0
917,0.0
918,0.0
919,0.0
920,9.0
921,123.0
922,277.0
923,910.5
924,1018.5
925,373.0
926,348.0
927,285.0
928,725.5
929,80.0
930,7.0
931,0.0
932,0.0
933,555.5
934,0.0
935,0.0
936,0.0
937,0.0
938,555.5
939,0.0
940,555.5
941,0.0
942,0.0
943,0.0
944,556.5
945,593.5
946,71.0
947,694.5
948,440.0
949,804.5
950,277.0
951,781.5
952,193.0
953,64.0
954,2.0
955,555.5
956,555.5
957,0.0
958,0.0
959,0.0
960,0.0
961,555.5
962,555.5
963,0.0
964,0.0
965,0.0
966,555.5
967,555.5
968,4.0
969,83.0
970,298.0
971,962.5
972,511.0
973,407.0
974,255.0
975,116.0
976,89.0
977,54.0
978,558.5
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,555.5
989,555.5
990,0.0
991,0.0
992,559.5
993,37.0
994,196.0
995,382.0
996,435.0
997,439.0
998,387.0
999,819.5
1000,254.0
1001,654.5
1002,4.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,555.5
1012,0.0
1013,0.0
1014,555.5
1015,0.0
1016,6.0
1017,110.0
1018,262.0
1019,954.5
1020,489.0
1021,522.0
1022,494.0
1023,408.0
1024,274.0
1025,115.0
1026,2.0
1027,0.0
1028,555.5
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,555.5
1037,0.0
1038,0.0
1039,0.0
1040,556.5
1041,80.0
1042,102.0
1043,115.0
1044,143.0
1045,257.0
1046,346.0
1047,232.0
1048,148.0
1049,59.0
1050,4.0
1051,0.0
1052,0.0
1053,555.5
1054,0.0
1055,555.5
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,555.5
1063,0.0
1064,4.0
1065,103.0
1066,255.0
1067,385.0
1068,1032.5
1069,507.0
1070,479.0
1071,907.5
1072,184.0
1073,74.0
1074,557.5
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,555.5
1080,0.0
1081,0.0
1082,0.0
1083,0.0
1084,555.5
1085,0.0
1086,0.0
1087,0.0
1088,3.0
1089,17.0
1090,712.5
1091,396.0
1092,420.0
1093,249.0
1094,266.0
1095,145.0
1096,85.0
1097,46.0
1098,2.0
1099,0.0
1100,0.0
1101,0.0
1102,555.5
1103,555.5
1104,0.0
1105,555.5
1106,0.0
1107,0.0
1108,0.0
1109,555.5
1110,0.0
1111,0.0
1112,1.0
1113,56.0
1114,164.0
1115,745.5
1116,910.5
1117,819.5
1118,183.0
1119,629.5
1120,50.0
1121,14.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,555.5
1135,0.0
1136,2.0
1137,68.0
1138,630.5
1139,152.0
1140,426.0
1141,418.0
1142,317.0
1143,256.0
1144,104.0
1145,18.0
1146,1.0
1147,0.0
1148,0.0
1149,555.5
1150,0.0
1151,0.0
1152,555.5
1153,0.0
1154,0.0
1155,0.0
1156,555.5
1157,0.0
1158,0.0
1159,0.0
1160,558.5
1161,96.0
1162,276.0
1163,326.0
1164,404.0
1165,457.0
1166,408.0
1167,370.0
1168,261.0
1169,100.0
1170,4.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,555.5
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,2.0
1185,93.0
1186,826.5
1187,460.0
1188,233.0
1189,276.0
1190,929.5
1191,867.5
1192,165.0
1193,78.0
1194,2.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,555.5
1208,1.0
1209,49.0
1210,179.0
1211,386.0
1212,461.0
1213,483.0
1214,467.0
1215,392.0
1216,253.0
1217,650.5
1218,1.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,555.5
1224,555.5
1225,0.0
1226,555.5
1227,0.0
1228,0.0
1229,0.0
1230,555.5
1231,0.0
1232,1.0
1233,627.5
1234,127.0
1235,331.0
1236,305.0
1237,123.0
1238,436.0
1239,239.0
1240,68.0
1241,66.0
1242,7.0
1243,0.0
1244,0.0
1245,0.0
1246,555.5
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,555.5
1254,0.0
1255,0.0
1256,2.0
1257,608.5
1258,690.5
1259,376.0
1260,1033.5
1261,383.0
1262,360.0
1263,220.0
1264,238.0
1265,70.0
1266,558.5
1267,0.0
1268,0.0
1269,0.0
1270,555.5
1271,0.0
1272,0.0
1273,555.5
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,555.5
1280,1.0
1281,83.0
1282,232.0
1283,353.0
1284,423.0
1285,443.0
1286,425.0
1287,362.0
1288,787.5
1289,66.0
1290,2.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,555.5
1296,555.5
1297,0.0
1298,0.0
1299,555.5
1300,555.5
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,26.0
1306,641.5
1307,751.5
1308,345.0
1309,423.0
1310,260.0
1311,241.0
1312,658.5
1313,596.5
1314,1.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,555.5
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,555.5
1328,1.0
1329,602.5
1330,108.0
1331,226.0
1332,416.0
1333,234.0
1334,715.5
1335,102.0
1336,60.0
1337,39.0
1338,0.0
1339,555.5
1340,0.0
1341,0.0
1342,555.5
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,555.5
1351,555.5
1352,555.5
1353,31.0
1354,66.0
1355,733.5
1356,161.0
1357,182.0
1358,192.0
1359,692.5
1360,64.0
1361,35.0
1362,3.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,555.5
1368,0.0
1369,0.0
1370,555.5
1371,555.5
1372,555.5
1373,0.0
1374,555.5
1375,555.5
1376,556.5
1377,82.0
1378,756.5
1379,336.0
1380,428.0
1381,463.0
1382,433.0
1383,907.5
1384,188.0
1385,87.0
1386,1.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,555.5
1396,0.0
1397,0.0
1398,0.0
1399,555.5
1400,555.5
1401,18.0
1402,93.0
1403,317.0
1404,393.0
1405,469.0
1406,443.0
1407,313.0
1408,205.0
1409,59.0
1410,1.0
1411,555.5
1412,0.0
1413,0.0
1414,555.5
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,555.5
1422,0.0
1423,0.0
1424,0.0
1425,15.0
1426,65.0
1427,144.0
1428,175.0
1429,734.5
1430,146.0
1431,109.0
1432,62.0
1433,22.0
1434,0.0
1435,0.0
1436,0.0
1437,555.5
1438,0.0
1439,555.5
1440,555.5
1441,0.0
1442,0.0
1443,555.5
1444,0.0
1445,555.5
1446,0.0
1447,0.0
1448,0.0
1449,10.0
1450,609.5
1451,60.0
1452,645.5
1453,128.0
1454,73.0
1455,81.0
1456,635.5
1457,574.5
1458,0.0
1459,0.0
1460,0.0
1461,555.5
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,555.5
1471,0.0
1472,0.0
1473,53.0
1474,168.0
1475,190.0
1476,352.0
1477,418.0
1478,324.0
1479,799.5
1480,111.0
1481,34.0
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.0
1491,0.0
1492,555.5
1493,0.0
1494,0.0
1495,0.0
1496,0.0
1497,32.0
1498,193.0
1499,241.0
1500,414.0
1501,397.0
1502,390.0
1503,813.5
1504,109.0
1505,32.0
1506,1.0
1507,555.5
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,555.5
1516,0.0
1517,0.0
1518,0.0
1519,555.5
1520,0.0
1521,16.0
1522,64.0
1523,138.0
1524,395.0
1525,463.0
1526,387.0
1527,273.0
1528,146.0
1529,73.0
1530,556.5
1531,555.5
1532,0.0
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,555.5
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,35.0
1546,647.5
1547,144.0
1548,299.0
1549,235.0
1550,215.0
1551,99.0
1552,47.0
1553,13.0
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,1.0
1562,0.0
1563,0.0
1564,555.5
1565,0.0
1566,555.5
1567,0.0
1568,0.0
1569,575.5
1570,97.0
1571,83.0
1572,149.0
1573,743.5
1574,176.0
1575,101.0
1576,57.0
1577,21.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,555.5
1584,555.5
1585,0.0
1586,0.0
1587,555.5
1588,0.0
1589,0.0
1590,0.0
1591,555.5
1592,0.0
1593,580.5
1594,116.0
1595,78.0
1596,70.0
1597,666.5
1598,114.0
1599,113.0
1600,30.0
1601,5.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,555.5
1607,1.0
1608,0.0
1609,0.0
1610,0.0
1611,555.5
1612,0.0
1613,555.5
1614,555.5
1615,0.0
1616,555.5
1617,11.0
1618,139.0
1619,247.0
1620,125.0
1621,252.0
1622,248.0
1623,60.0
1624,99.0
1625,47.0
1626,555.5
1627,0.0
1628,0.0
1629,555.5
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0
1639,555.5
1640,0.0
1641,568.5
1642,79.0
1643,155.0
1644,202.0
1645,156.0
1646,191.0
1647,709.5
1648,99.0
1649,29.0
1650,1.0
1651,555.5
1652,0.0
1653,555.5
1654,555.5
1655,555.5
1656,0.0
1657,555.5
1658,0.0
1659,0.0
1660,555.5
1661,555.5
1662,555.5
1663,0.0
1664,0.0
1665,49.0
1666,123.0
1667,173.0
1668,293.0
1669,313.0
1670,210.0
1671,144.0
1672,55.0
1673,588.5
1674,0.0
1675,555.5
1676,0.0
1677,0.0
1678,0.0
1679,555.5
1680,0.0
1681,0.0
1682,0.0
1683,0.0
1684,0.0
1685,555.5
1686,0.0
1687,0.0
1688,555.5
1689,18.0
1690,71.0
1691,81.0
1692,185.0
1693,227.0
1694,435.0
1695,807.5
1696,144.0
1697,19.0
1698,0.0
1699,0.0
1700,555.5
1701,0.0
1702,0.0
1703,0.0
1704,555.5
1705,555.5
1706,0.0
1707,0.0
1708,0.0
1709,0.0
1710,555.5
1711,0.0
1712,0.0
1713,10.0
1714,52.0
1715,91.0
1716,732.5
1717,205.0
1718,235.0
1719,257.0
1720,670.5
1721,21.0
1722,0.0
1723,0.0
1724,0.0
1725,0.0
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,555.5
1733,0.0
1734,0.0
1735,0.0
1736,555.5
1737,5.0
1738,46.0
1739,145.0
1740,821.5
1741,928.5
1742,406.0
1743,270.0
1744,96.0
1745,24.0
1746,555.5
1747,0.0
1748,0.0
1749,0.0
1750,0.0
1751,555.5
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1756,555.5
1757,0.0
1758,0.0
1759,0.0
1760,555.5
1761,14.0
1762,126.0
1763,315.0
1764,413.0
1765,873.5
1766,162.0
1767,663.5
1768,87.0
1769,585.5
1770,0.0
1771,0.0
1772,0.0
1773,555.5
1774,555.5
1775,555.5
1776,0.0
1777,555.5
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.0
1784,555.5
1785,8.0
1786,50.0
1787,161.0
1788,717.5
1789,788.5
1790,203.0
1791,206.0
1792,79.0
1793,50.0
1794,1.0
1795,555.5
1796,0.0
1797,0.0
1798,0.0
1799,0.0
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.0
1806,0.0
1807,0.0
1808,555.5
1809,34.0
1810,180.0
1811,298.0
1812,402.0
1813,443.0
1814,930.5
1815,257.0
1816,138.0
1817,50.0
1818,0.0
1819,555.5
1820,0.0
1821,0.0
1822,555.5
1823,0.0
1824,0.0
1825,0.0
1826,555.5
1827,0.0
1828,0.0
1829,555.5
1830,0.0
1831,0.0
1832,0.0
1833,570.5
1834,91.0
1835,205.0
1836,357.0
1837,366.0
1838,444.0
1839,788.5
1840,152.0
1841,41.0
1842,0.0
1843,0.0
1844,0.0
1845,0.0
1846,0.0
1847,0.0
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.0
1854,555.5
1855,0.0
1856,0.0
1857,11.0
1858,153.0
1859,271.0
1860,933.5
1861,420.0
1862,338.0
1863,849.5
1864,170.0
1865,51.0
1866,1.0
1867,555.5
1868,0.0
1869,0.0
1870,555.5
1871,555.5
1872,0.0
1873,0.0
1874,0.0
1875,0.0
1876,555.5
1877,555.5
1878,555.5
1879,0.0
1880,0.0
1881,27.0
1882,153.0
1883,285.0
1884,379.0
1885,422.0
1886,408.0
1887,315.0
1888,239.0
1889,61.0
1890,1.0
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.0
1896,0.0
1897,0.0
1898,0.0
1899,555.5
1900,0.0
1901,0.0
1902,555.5
1903,0.0
1904,0.0
1905,26.0
1906,713.5
1907,790.5
1908,884.5
1909,274.0
1910,368.0
1911,358.0
1912,750.5
1913,24.0
1914,0.0
1915,555.5
1916,0.0
1917,0.0
1918,0.0
1919,555.5
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1927,555.5
1928,0.0
1929,566.5
1930,103.0
1931,155.0
1932,157.0
1933,306.0
1934,353.0
1935,716.5
1936,72.0
1937,47.0
1938,0.0
1939,0.0
1940,555.5
1941,555.5
1942,0.0
1943,0.0
1944,555.5
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,0.0
1951,555.5
1952,555.5
1953,7.0
1954,64.0
1955,735.5
1956,962.5
1957,286.0
1958,446.0
1959,799.5
1960,92.0
1961,49.0
1962,1.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,555.5
1968,0.0
1969,0.0
1970,555.5
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,25.0
1978,150.0
1979,281.0
1980,369.0
1981,407.0
1982,956.5
1983,340.0
1984,189.0
1985,602.5
1986,0.0
1987,0.0
1988,555.5
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,555.5
1997,0.0
1998,0.0
1999,0.0
2000,555.5
2001,24.0
2002,140.0
2003,251.0
2004,295.0
2005,364.0
2006,186.0
2007,119.0
2008,59.0
2009,582.5
2010,1.0
2011,0.0
2012,0.0
2013,555.5
2014,555.5
2015,555.5
2016,0.0
2017,0.0
2018,0.0
2019,555.5
2020,0.0
2021,0.0
2022,0.0
2023,555.5
2024,555.5
2025,8.0
2026,73.0
2027,112.0
2028,129.0
2029,682.5
2030,69.0
2031,49.0
2032,29.0
2033,12.0
2034,0.0
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,555.5
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,0.0
2049,564.5
2050,615.5
2051,80.0
2052,186.0
2053,293.0
2054,324.0
2055,138.0
2056,670.5
2057,42.0
2058,1.0
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,555.5
2071,0.0
2072,0.0
2073,10.0
2074,144.0
2075,271.0
2076,277.0
2077,262.0
2078,195.0
2079,210.0
2080,667.5
2081,47.0
2082,2.0
2083,555.5
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,555.5
2091,0.0
2092,0.0
2093,0.0
2094,0.0
2095,0.0
2096,0.0
2097,22.0
2098,121.0
2099,153.0
2100,272.0
2101,850.5
2102,316.0
2103,251.0
2104,109.0
2105,574.5
2106,1.0
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,555.5
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,0.0
2121,7.0
2122,640.5
2123,722.5
2124,171.0
2125,174.0
2126,191.0
2127,169.0
2128,127.0
2129,52.0
2130,2.0
2131,0.0
2132,0.0
2133,0.0
2134,555.5
2135,0.0
2136,0.0
