,0
20664,-16.9
20665,-16.8
20666,-16.9
20667,-2.7
20668,-1.6
20669,-16.0
20670,-11.7
20671,-12.4
20672,-12.1
20673,-0.8
20674,-10.8
20675,-10.4
20676,-9.6
20677,-5.7
20678,6.7
20679,-2.3
20680,-2.6
20681,-3.0
20682,-6.1
20683,-8.4
20684,-12.3
20685,-11.9
20686,-0.7
20687,-11.6
20688,1.3
20689,3.8
20690,-5.0
20691,-3.4
20692,7.1
20693,-3.6
20694,7.1
20695,6.7
20696,-3.3
20697,-4.0
20698,-5.5
20699,-5.6
20700,-5.2
20701,-5.2
20702,-5.3
20703,5.7
20704,-6.6
20705,-6.6
20706,-6.8
20707,-11.4
20708,-13.7
20709,-17.7
20710,-17.8
20711,-5.9
20712,-18.5
20713,-19.2
20714,-18.4
20715,-2.5
20716,-3.5
20717,-5.6
20718,-15.1
20719,-0.7
20720,-9.8
20721,-13.3
20722,-14.7
20723,-14.4
20724,-13.9
20725,-1.3
20726,-0.4
20727,-13.1
20728,-13.0
20729,-13.1
20730,-13.5
20731,-14.2
20732,-14.6
20733,-3.8
20734,-15.7
20735,-16.2
20736,-14.7
20737,-15.0
20738,-15.6
20739,-16.8
20740,-5.0
20741,-15.8
20742,-16.0
20743,-16.1
20744,-16.6
20745,-16.8
20746,-15.2
20747,-14.9
20748,-2.0
20749,-12.1
20750,-11.8
20751,-10.8
20752,1.0
20753,-10.6
20754,-11.2
20755,-11.2
20756,-11.8
20757,-13.2
20758,-18.3
20759,-16.4
20760,-19.4
20761,-18.9
20762,-17.4
20763,-16.0
20764,-15.3
20765,-3.3
20766,-12.9
20767,-12.4
20768,-12.4
20769,-13.1
20770,-12.1
20771,-10.9
20772,-9.2
20773,3.6
20774,-7.0
20775,-7.1
20776,-7.4
20777,4.1
20778,3.0
20779,2.5
20780,-9.3
20781,-9.0
20782,-8.4
20783,-7.5
20784,-7.1
20785,4.8
20786,4.7
20787,4.8
20788,-6.5
20789,-6.0
20790,-5.5
20791,-5.5
20792,-5.7
20793,-5.1
20794,-5.4
20795,6.8
20796,-6.8
20797,4.1
20798,-4.7
20799,-3.8
20800,-4.1
20801,-3.7
20802,7.5
20803,7.0
20804,-4.9
20805,-4.4
20806,6.5
20807,-4.0
20808,6.1
20809,-6.8
20810,2.3
20811,2.0
20812,1.9
20813,1.1
20814,-10.7
20815,-11.3
20816,-11.9
20817,-0.4
20818,-11.8
20819,-0.0
20820,0.4
20821,-10.9
20822,-10.8
20823,-11.1
20824,-10.8
20825,0.6
20826,-10.5
20827,-10.1
20828,-10.4
20829,-11.4
20830,-2.4
20831,-13.9
20832,-13.7
20833,-14.1
20834,-13.8
20835,-14.1
20836,-13.6
20837,-1.3
20838,-12.2
20839,-12.4
20840,-1.4
20841,-1.4
20842,-1.5
20843,-12.8
20844,-12.5
20845,-1.1
20846,-1.6
20847,-13.7
20848,-14.2
20849,-14.6
20850,-15.2
20851,-14.9
20852,-15.0
20853,-3.9
20854,-15.7
20855,-16.0
20856,-4.7
20857,-16.2
20858,-16.6
20859,-17.0
20860,-5.8
20861,-16.9
20862,-17.1
20863,-17.4
20864,-17.2
20865,-6.1
20866,-5.3
20867,-16.6
20868,-16.2
20869,-15.9
20870,-16.8
20871,-16.3
20872,-17.4
20873,-14.0
20874,-13.7
20875,-13.4
20876,-2.7
20877,-14.7
20878,-14.4
20879,-2.5
20880,-13.8
20881,-3.0
20882,-15.9
20883,-15.8
20884,-15.2
20885,-14.4
20886,-3.3
20887,-15.2
20888,-16.4
20889,-16.4
20890,-16.1
20891,-15.5
20892,-3.6
20893,-14.4
20894,-14.3
20895,-2.9
20896,-3.1
20897,-14.6
20898,-15.2
20899,-4.6
20900,-16.2
20901,-16.4
20902,-16.4
20903,-16.5
20904,-17.6
20905,-18.6
20906,-19.9
20907,-19.9
20908,-8.0
20909,-19.4
20910,-19.7
20911,-19.2
20912,-17.9
20913,-17.7
20914,-17.6
20915,-17.4
20916,-16.5
20917,-15.4
20918,-14.2
20919,-13.8
20920,-13.4
20921,-13.0
20922,-12.9
20923,-13.4
20924,-13.8
20925,-14.2
20926,-14.4
20927,-14.3
20928,-14.9
20929,-16.1
20930,-16.4
20931,-5.1
20932,-16.1
20933,-4.6
20934,-15.8
20935,-5.1
20936,-16.4
20937,-14.9
20938,-12.5
20939,-2.1
20940,-13.9
20941,-13.2
20942,-14.6
20943,-12.1
20944,-1.0
20945,-12.0
20946,-1.0
20947,-12.7
20948,-14.5
20949,-15.6
20950,-15.1
20951,-15.6
20952,-15.8
20953,-15.7
20954,-4.3
20955,-15.6
20956,-5.5
20957,-17.0
20958,-16.1
20959,-5.3
20960,-16.5
20961,-16.4
20962,-16.4
20963,-17.5
20964,-16.3
20965,-4.2
20966,-14.8
20967,-14.7
20968,-15.5
20969,-15.8
20970,-15.4
20971,-15.1
20972,-3.9
20973,-15.9
20974,-15.9
20975,-15.4
20976,-14.6
20977,-14.4
20978,-14.4
20979,-14.0
20980,-13.4
20981,-13.0
20982,-12.8
20983,-12.7
20984,-12.5
20985,-11.8
20986,-9.3
20987,-8.6
20988,-7.8
20989,-7.6
20990,-7.6
20991,3.8
20992,-7.4
20993,-7.5
20994,-7.6
20995,3.5
20996,-7.9
20997,3.6
20998,4.2
20999,-6.9
21000,4.4
21001,-6.9
21002,-6.9
21003,-6.4
21004,-6.0
21005,5.3
21006,-6.2
21007,5.0
21008,-6.6
21009,-6.4
21010,-6.2
21011,-6.2
21012,5.6
21013,5.7
21014,-5.3
21015,6.0
21016,-5.3
21017,-5.4
21018,6.2
21019,-5.1
21020,-5.3
21021,-5.3
21022,5.7
21023,5.5
21024,-5.8
21025,-5.7
21026,-5.8
21027,-6.1
21028,-6.0
21029,-6.0
21030,-5.8
21031,-6.0
21032,-6.1
21033,-5.8
21034,5.8
21035,-5.3
21036,-4.9
21037,6.8
21038,-4.4
21039,-4.8
21040,-5.2
21041,-5.3
21042,-5.6
21043,-6.7
21044,4.7
21045,-7.0
21046,-6.8
21047,-6.4
21048,-6.2
21049,-6.1
21050,5.3
21051,-5.9
21052,-6.1
21053,-6.0
21054,-6.2
21055,-6.1
21056,-6.2
21057,-6.4
21058,-6.7
21059,4.5
21060,-6.2
21061,-5.8
21062,-5.7
21063,-5.9
21064,-5.8
21065,-5.8
21066,-5.6
21067,5.7
21068,-5.8
21069,5.3
21070,-6.3
21071,-6.6
21072,4.6
21073,-6.6
21074,-7.1
21075,-7.1
21076,-7.2
21077,3.6
21078,3.5
21079,-7.7
21080,-7.5
21081,-7.7
21082,-8.2
21083,-8.3
21084,-8.7
21085,-7.2
21086,-8.2
21087,-6.4
21088,6.8
21089,-4.0
21090,-4.1
21091,-4.0
21092,-4.8
21093,-6.9
21094,-7.8
21095,-7.5
21096,-7.2
21097,-7.0
21098,4.5
21099,3.9
21100,-8.5
21101,-8.5
21102,-8.4
21103,-8.5
21104,-7.9
21105,-8.6
21106,-8.3
21107,3.1
21108,-8.4
21109,-8.3
21110,-8.6
21111,-9.0
21112,-9.3
21113,-7.8
21114,-7.5
21115,-7.5
21116,8.0
21117,-4.4
21118,-6.0
21119,-5.6
21120,-6.9
21121,-6.2
21122,-4.8
21123,-3.7
21124,-1.5
21125,-1.7
21126,9.5
21127,-1.8
21128,-0.8
21129,11.3
21130,-1.2
21131,-2.4
21132,-1.4
21133,0.3
21134,0.9
21135,1.0
21136,1.2
21137,1.1
21138,0.8
21139,1.4
21140,1.6
21141,1.9
21142,1.9
21143,1.5
21144,0.8
21145,-0.2
21146,-0.2
21147,0.1
21148,0.6
21149,0.9
21150,0.9
21151,12.1
21152,11.7
21153,0.8
21154,-0.7
21155,-1.2
21156,-3.2
21157,-4.3
21158,-5.5
21159,-6.7
21160,5.8
21161,5.6
21162,-5.6
21163,-3.3
21164,-3.3
21165,-4.1
21166,-5.0
21167,-5.1
21168,-4.6
21169,-5.6
21170,-5.8
21171,-5.5
21172,-5.4
21173,-5.6
21174,5.6
21175,-5.5
21176,-6.5
21177,5.1
21178,-6.3
21179,4.5
21180,3.7
21181,3.8
21182,-7.2
21183,-7.1
21184,4.5
21185,4.7
21186,5.1
21187,-6.2
21188,6.0
21189,-5.0
21190,-6.0
21191,5.0
21192,-6.7
21193,3.6
21194,-7.8
21195,4.3
21196,-6.7
21197,-6.9
21198,-6.9
21199,4.6
21200,-6.6
21201,4.8
21202,-6.5
21203,-7.0
21204,-4.7
21205,7.3
21206,-4.3
21207,-4.4
21208,-3.8
21209,-3.7
21210,-3.8
21211,7.8
21212,-3.4
21213,7.8
21214,-3.7
21215,-3.9
21216,-3.3
21217,-3.2
21218,7.2
21219,-4.0
21220,7.5
21221,-3.5
21222,-4.0
21223,-4.2
21224,-3.8
21225,-3.5
21226,-3.3
21227,-3.0
21228,-2.0
21229,-2.3
21230,-1.6
21231,-1.5
21232,-1.2
21233,-1.3
21234,-1.8
21235,9.7
21236,-2.4
21237,7.6
21238,-4.5
21239,-5.2
21240,-5.7
21241,-5.9
21242,5.1
21243,-6.8
21244,5.5
21245,6.0
21246,6.0
21247,-5.9
21248,-6.1
21249,4.8
21250,4.3
21251,-7.7
21252,-8.1
21253,-7.8
21254,3.0
21255,-8.2
21256,-7.9
21257,-7.5
21258,-7.3
21259,-7.1
21260,-7.2
21261,2.9
21262,-9.8
21263,-9.8
21264,1.6
21265,-10.6
21266,-10.5
21267,-10.3
21268,-10.5
21269,-9.9
21270,-10.5
21271,-10.4
21272,-10.2
21273,-9.8
21274,-9.4
21275,-6.6
21276,6.4
21277,-6.2
21278,-6.3
21279,-7.8
21280,4.0
21281,-5.8
21282,-4.6
21283,-4.5
21284,6.9
21285,-4.3
21286,-4.6
21287,-4.7
21288,-5.2
21289,-5.6
21290,-5.5
21291,-5.8
21292,-6.2
21293,-6.7
21294,4.6
21295,-4.2
21296,-0.5
21297,-0.3
21298,-0.2
21299,-0.9
21300,-0.9
21301,-0.7
21302,-0.5
21303,-0.6
21304,10.3
21305,9.5
21306,-2.2
21307,9.3
21308,8.8
21309,-4.8
21310,-4.8
21311,6.6
21312,-4.4
21313,-4.5
21314,-4.7
21315,-5.2
21316,-5.8
21317,-5.8
21318,-5.0
21319,6.8
21320,-4.5
21321,-4.3
21322,-3.9
21323,-4.0
21324,6.9
21325,-4.3
21326,7.0
21327,-4.7
21328,-3.9
21329,-4.2
21330,8.0
21331,-3.4
21332,7.3
21333,-4.2
21334,-4.4
21335,6.8
21336,-5.1
21337,-6.2
21338,-6.0
21339,4.3
21340,-7.2
21341,-7.9
21342,-8.0
21343,-8.1
21344,-8.4
21345,-8.0
21346,3.8
21347,3.8
21348,-7.1
21349,4.2
21350,-6.9
21351,-6.4
21352,-6.3
21353,-6.1
21354,-4.6
21355,-4.3
21356,7.1
21357,-3.7
21358,-3.1
21359,-2.9
21360,-2.3
21361,-2.3
21362,-4.0
21363,-7.8
21364,-9.7
21365,-0.8
21366,-13.1
21367,-13.2
21368,-13.8
21369,-14.0
21370,-13.5
21371,-13.1
21372,-12.1
21373,-11.8
21374,-11.6
21375,-11.2
21376,-11.4
21377,-10.9
21378,-10.6
21379,-11.3
21380,-11.5
21381,-11.1
21382,-11.7
21383,-11.8
21384,-11.8
21385,-11.8
21386,-12.7
21387,-12.9
21388,-13.2
21389,-13.0
21390,-12.7
21391,-12.1
21392,-11.4
21393,-11.1
21394,-10.2
21395,-9.2
21396,2.6
21397,-8.4
21398,-8.0
21399,3.7
21400,-8.0
21401,3.4
21402,-8.0
21403,-9.6
21404,-10.8
21405,-10.9
21406,-11.4
21407,-13.3
21408,-14.8
21409,-15.2
21410,-3.3
21411,-14.2
21412,-3.3
21413,-14.7
21414,-15.3
21415,-13.6
21416,-11.5
21417,-10.5
21418,-10.5
21419,-10.0
21420,-10.0
21421,-10.0
21422,0.5
21423,0.1
21424,-11.0
21425,-10.7
21426,-11.8
21427,-11.8
21428,-11.7
21429,-10.6
21430,-9.6
21431,2.1
21432,-9.2
21433,-9.8
21434,-10.9
21435,-12.3
21436,-1.8
21437,-13.8
21438,-14.2
21439,-13.9
21440,-14.0
21441,-13.9
21442,-12.9
21443,-12.8
21444,-12.3
21445,0.1
21446,-9.8
21447,4.2
21448,-6.7
21449,-7.1
21450,3.2
21451,-7.6
21452,-7.6
21453,-8.1
21454,-8.2
21455,-8.2
21456,-8.7
21457,2.0
21458,-9.3
21459,-9.9
21460,-10.4
21461,0.5
21462,-10.8
21463,0.4
21464,-11.2
21465,0.2
21466,0.4
21467,-10.5
21468,-10.0
21469,-10.5
21470,0.4
21471,-10.4
21472,-11.1
21473,-10.1
21474,-8.3
21475,2.5
21476,-9.6
21477,-10.2
21478,-9.8
21479,-9.4
21480,-9.0
21481,3.3
21482,-5.9
21483,5.3
21484,-6.0
21485,-5.6
21486,-5.5
21487,-5.2
21488,-5.0
21489,6.7
21490,6.8
21491,-4.3
21492,-4.8
21493,-4.5
21494,-4.5
21495,-5.2
21496,-6.4
21497,-7.0
21498,-7.4
21499,-8.0
21500,3.1
21501,-7.5
21502,-7.1
21503,-7.6
21504,2.9
21505,-8.8
21506,-8.2
21507,3.1
21508,-7.8
21509,-7.9
21510,-8.5
21511,-8.7
21512,-8.4
21513,-8.6
21514,2.9
21515,-7.7
21516,-7.2
21517,4.9
21518,-6.1
21519,-5.6
21520,-5.8
21521,-5.5
21522,-6.4
21523,-8.0
21524,3.5
21525,-7.6
21526,-7.3
21527,4.1
21528,-7.2
21529,-7.5
21530,-7.5
21531,-7.1
21532,5.1
21533,-5.4
21534,-5.7
21535,-5.9
21536,-6.1
21537,-6.2
21538,-6.1
21539,-6.1
21540,-6.7
21541,-7.5
21542,-7.3
21543,-7.0
21544,-6.2
21545,-6.0
21546,-6.1
21547,-6.4
21548,-6.7
21549,-7.5
21550,-7.4
21551,4.3
21552,-6.6
21553,5.6
21554,-5.8
21555,-5.9
21556,-5.8
21557,-5.4
21558,6.2
21559,-5.2
21560,6.3
21561,-4.8
21562,-4.8
21563,-4.2
21564,7.9
21565,-3.9
21566,-4.0
21567,-4.4
21568,-5.3
21569,7.7
21570,-2.0
21571,-2.4
21572,-3.2
21573,6.3
21574,-5.0
21575,6.1
21576,-5.9
21577,-5.7
21578,-4.5
21579,-3.9
21580,-5.5
21581,-6.9
21582,-7.6
21583,-7.9
21584,-7.7
21585,-7.6
21586,-7.4
21587,-7.1
21588,-7.4
21589,4.1
21590,-7.2
21591,-7.3
21592,-7.4
21593,-7.7
21594,-7.8
21595,-7.9
21596,3.2
21597,-8.1
21598,-8.3
21599,-8.9
21600,-8.9
21601,-9.0
21602,-8.7
21603,-8.5
21604,-8.6
21605,-8.5
21606,-8.6
21607,-8.4
21608,-8.2
21609,-8.4
21610,-8.0
21611,-7.3
21612,4.6
21613,-6.2
21614,-5.8
21615,-5.7
21616,-5.4
21617,-5.5
21618,-5.8
21619,-5.7
21620,5.2
21621,-6.3
21622,-6.6
21623,-6.9
21624,-6.4
21625,-6.9
21626,3.8
21627,-7.6
21628,-7.8
21629,-8.3
21630,-8.6
21631,-8.6
21632,-8.9
21633,3.0
21634,-7.8
21635,3.5
21636,-7.9
21637,-7.8
21638,3.6
21639,4.4
21640,4.5
21641,-6.7
21642,-6.3
21643,-6.2
21644,-6.6
21645,6.1
21646,-4.9
21647,-5.1
21648,-5.6
21649,-5.8
21650,-6.4
21651,-6.3
21652,-6.2
21653,-6.3
21654,5.3
21655,5.2
21656,-5.8
21657,-5.5
21658,-5.2
21659,6.2
21660,-5.1
21661,-5.0
21662,-5.0
21663,-4.4
21664,-4.1
21665,-4.7
21666,6.5
21667,-3.1
21668,8.4
21669,8.2
21670,7.9
21671,-4.1
21672,6.7
21673,-4.7
21674,-4.3
21675,-4.3
21676,-4.4
21677,-4.5
21678,-4.9
21679,-4.9
21680,-4.6
21681,6.8
21682,-5.3
21683,-5.9
21684,-6.0
21685,5.3
21686,-5.7
21687,5.8
21688,-5.5
21689,-5.1
21690,-4.6
21691,-4.8
21692,6.5
21693,-4.4
21694,7.0
21695,-4.6
21696,-4.7
21697,-4.8
21698,-5.0
21699,-5.2
21700,-5.8
21701,-6.8
21702,-7.9
21703,2.8
21704,-8.3
21705,-7.8
21706,-7.4
21707,4.2
21708,4.2
21709,-6.9
21710,-4.8
21711,-4.1
21712,-3.2
21713,-2.7
21714,-2.2
21715,9.4
21716,-2.1
21717,8.7
21718,7.3
21719,-3.7
21720,-3.9
21721,-3.9
21722,-3.9
21723,-5.1
21724,-5.0
21725,-4.6
21726,-4.5
21727,-4.9
21728,4.2
21729,-7.1
21730,5.3
21731,-6.8
21732,-5.3
21733,-4.7
21734,-5.0
21735,-4.5
21736,7.3
21737,-3.3
21738,8.1
21739,-3.0
21740,-2.8
21741,-2.6
21742,-1.8
21743,-1.2
21744,-1.6
21745,-1.1
21746,-1.0
21747,-1.3
21748,-1.1
21749,-1.2
21750,-1.3
21751,-1.4
21752,10.1
21753,-1.2
21754,-1.3
21755,-2.3
21756,-2.2
21757,-2.1
21758,-0.5
21759,11.4
21760,-0.2
21761,-1.4
21762,-2.3
21763,-2.7
21764,-4.2
21765,6.0
21766,-5.1
21767,-4.8
21768,6.6
21769,-4.8
21770,-5.0
21771,6.0
21772,5.5
21773,-5.7
21774,5.7
21775,-5.8
21776,5.1
21777,-6.5
21778,-7.2
21779,-9.2
21780,2.5
21781,-8.3
21782,-8.7
21783,-8.5
21784,-8.3
21785,-8.0
21786,-7.4
21787,-6.9
21788,-7.5
21789,-7.5
21790,-7.9
21791,3.2
21792,-8.1
21793,3.2
21794,-8.0
21795,-7.8
21796,-8.1
21797,-8.1
21798,-7.7
21799,-7.6
21800,4.2
21801,-7.0
21802,-6.2
21803,-5.6
21804,-4.6
21805,-3.8
21806,8.0
21807,-3.0
21808,-2.6
21809,-2.4
21810,-2.1
21811,-2.2
21812,-2.5
21813,8.6
21814,-3.0
21815,-3.1
21816,-3.0
21817,-3.2
21818,-4.2
21819,6.6
21820,-4.3
21821,-3.6
21822,-2.5
21823,-2.8
21824,-2.6
21825,9.2
21826,-2.5
21827,-2.4
21828,-2.6
21829,9.2
21830,-2.0
21831,-2.3
21832,9.5
21833,0.0
21834,10.6
21835,-0.1
21836,-0.3
21837,-0.4
21838,11.1
21839,-0.3
21840,-0.2
21841,-0.2
21842,-0.6
21843,-0.8
21844,10.3
21845,-0.9
21846,-0.9
21847,-1.6
21848,-2.1
21849,-3.0
21850,-3.0
21851,-3.3
21852,7.8
21853,-3.5
21854,-3.0
21855,8.4
21856,-2.9
21857,8.8
21858,-2.3
21859,-2.2
21860,-2.3
21861,9.6
21862,-1.4
21863,-1.4
21864,10.3
21865,-0.6
21866,-0.8
21867,-1.1
21868,-1.2
21869,9.8
21870,-2.0
21871,-2.8
21872,-3.2
21873,-2.9
21874,-3.0
21875,-3.0
21876,8.4
21877,6.3
21878,7.5
21879,-2.6
21880,9.4
21881,-1.6
21882,-2.9
21883,8.9
21884,-2.8
21885,-2.8
21886,-2.9
21887,-2.9
21888,-3.2
21889,-3.5
21890,9.3
21891,10.4
21892,10.2
21893,-1.0
21894,10.4
21895,10.3
21896,-1.1
21897,10.5
21898,-0.6
21899,-0.2
21900,-0.9
21901,9.7
21902,-1.6
21903,-1.2
21904,10.3
21905,-0.5
21906,-0.2
21907,-0.6
21908,10.3
21909,-1.3
21910,-2.8
21911,-2.9
21912,-2.7
21913,9.3
21914,-1.4
21915,-2.0
21916,-1.0
21917,-1.3
21918,-3.0
21919,-3.9
21920,-3.9
21921,-4.3
21922,6.1
21923,-5.1
21924,-5.0
21925,6.3
21926,-5.3
21927,-4.8
21928,-4.5
21929,-4.0
21930,-4.3
21931,-5.0
21932,-5.3
21933,-5.6
21934,5.0
21935,-5.5
21936,-5.4
21937,-5.8
21938,-5.5
21939,5.7
21940,-6.3
21941,4.5
21942,4.0
21943,-7.2
21944,-6.8
21945,4.7
21946,-5.9
21947,-6.1
21948,-4.6
21949,-4.1
21950,-3.0
21951,-3.7
21952,-2.5
21953,-3.0
21954,-1.7
21955,-1.5
21956,-1.4
21957,-0.9
21958,10.9
21959,-0.6
21960,-1.4
21961,-2.7
21962,-3.1
21963,-2.9
21964,-1.6
21965,9.7
21966,-2.5
21967,-2.2
21968,9.1
21969,-1.9
21970,-1.7
21971,-0.7
21972,-0.8
21973,0.6
21974,11.9
21975,0.2
21976,0.4
21977,0.7
21978,1.1
21979,1.5
21980,1.8
21981,3.4
21982,14.1
21983,14.0
21984,2.8
21985,2.9
21986,13.3
21987,1.1
21988,0.8
21989,11.2
21990,-0.4
21991,-0.2
21992,0.0
21993,-0.1
21994,11.6
21995,1.7
21996,2.8
21997,2.9
21998,2.3
21999,12.9
22000,1.5
22001,1.3
22002,1.7
22003,2.3
22004,1.7
22005,1.2
22006,0.7
22007,0.3
22008,0.1
22009,0.0
22010,0.0
22011,11.3
22012,-0.5
22013,-0.5
22014,-0.7
22015,-0.5
22016,-0.2
22017,-0.1
22018,0.0
22019,0.2
22020,0.4
22021,0.8
22022,0.2
22023,0.7
22024,1.0
22025,0.7
22026,0.5
22027,-0.2
22028,-0.8
22029,-0.9
22030,-0.5
22031,-0.1
22032,11.2
22033,-0.2
22034,-0.3
22035,10.6
22036,-1.1
22037,9.7
22038,9.2
22039,8.5
22040,-3.8
22041,-4.0
22042,-4.0
22043,7.5
22044,-3.2
22045,-3.0
22046,7.1
22047,-3.7
22048,-3.9
22049,-3.9
22050,-4.7
22051,-4.6
22052,-4.6
22053,-4.9
22054,-4.8
22055,-5.0
22056,-5.1
22057,-5.3
22058,-5.4
22059,-5.2
22060,-5.0
22061,-5.7
22062,-6.2
22063,-6.7
22064,5.0
22065,-5.5
22066,-4.4
22067,-3.9
22068,-2.4
22069,-0.9
22070,-0.5
22071,0.2
22072,0.0
22073,-0.7
22074,-1.1
22075,10.1
22076,-0.7
22077,-0.2
22078,-0.9
22079,-1.3
22080,-0.9
22081,0.9
22082,0.9
22083,1.1
22084,1.2
22085,0.9
22086,0.1
22087,11.2
22088,-0.5
22089,9.9
22090,-3.3
22091,-5.0
22092,6.3
22093,6.8
22094,-5.3
22095,-5.4
22096,6.5
22097,-4.6
22098,-4.5
22099,-5.6
22100,-4.4
22101,-4.4
22102,-4.3
22103,-4.4
22104,-4.4
22105,-4.5
22106,6.5
22107,-5.4
22108,-5.7
22109,-5.7
22110,6.1
22111,-5.1
22112,6.7
22113,-5.0
22114,-4.2
22115,5.8
22116,5.4
22117,-5.3
22118,-4.8
22119,-3.4
22120,-1.5
22121,-0.8
22122,10.5
22123,-0.4
22124,-0.2
22125,-0.8
22126,9.7
22127,-2.5
22128,-2.1
22129,-0.9
22130,10.2
22131,-1.5
22132,-1.5
22133,-1.7
22134,-2.1
22135,-2.5
22136,-2.5
22137,8.7
22138,-2.2
22139,-2.2
22140,-2.5
22141,8.8
22142,-1.3
22143,-1.4
22144,-0.8
22145,-1.3
22146,-0.5
22147,-0.6
22148,-1.4
22149,-1.8
22150,-1.7
22151,-1.1
22152,-1.2
22153,-1.6
22154,-1.9
22155,-2.1
22156,-2.3
22157,-2.4
22158,-2.9
22159,-3.0
22160,8.5
22161,-1.9
22162,-2.5
22163,8.9
22164,-1.7
22165,-1.6
22166,10.0
22167,-0.5
22168,0.2
22169,0.2
22170,0.0
22171,-0.9
22172,-1.2
22173,-1.2
22174,-0.4
22175,10.8
22176,-0.3
22177,-0.6
22178,-0.5
22179,10.6
22180,-0.4
22181,-0.4
22182,-0.5
22183,-0.1
22184,0.2
22185,12.5
22186,1.7
22187,2.2
22188,1.5
22189,12.2
22190,1.3
22191,2.6
22192,4.3
22193,4.3
22194,14.5
22195,2.7
22196,12.9
22197,2.4
22198,2.3
22199,13.3
22200,1.8
22201,1.6
22202,1.4
22203,0.8
22204,11.0
22205,0.4
22206,12.0
22207,11.7
22208,-0.2
22209,-0.2
22210,-0.4
22211,11.3
22212,0.4
22213,0.5
22214,0.2
22215,-0.4
22216,-0.8
22217,-0.7
22218,-0.9
22219,-1.1
22220,10.2
22221,-0.4
22222,-0.2
22223,-0.4
22224,-0.5
22225,10.7
22226,-0.9
22227,-1.3
22228,9.8
22229,-1.6
22230,-1.4
22231,9.7
22232,-1.1
22233,10.8
22234,0.8
22235,1.2
22236,1.5
22237,2.1
22238,2.4
22239,0.5
22240,0.7
22241,1.5
22242,13.1
22243,2.9
22244,2.4
22245,1.9
22246,1.6
22247,2.0
22248,13.0
22249,1.1
22250,12.0
22251,11.3
22252,-0.3
22253,11.5
22254,1.0
22255,12.5
22256,12.1
22257,0.7
22258,-0.1
22259,-1.5
22260,-2.3
22261,8.7
22262,-1.6
22263,-1.6
22264,-3.1
22265,8.2
22266,9.3
22267,-1.8
22268,-2.0
22269,-1.8
22270,-1.2
22271,-1.1
22272,-1.3
22273,-1.8
22274,-1.7
22275,9.1
22276,7.2
22277,-4.3
22278,-4.2
22279,-5.0
22280,-4.7
22281,-4.6
22282,-4.5
22283,-3.6
22284,-3.1
22285,-1.2
22286,-0.7
22287,9.1
22288,-2.3
22289,-2.9
22290,-3.9
22291,-4.3
22292,-4.5
22293,6.6
22294,-5.0
22295,-5.0
22296,-4.8
22297,-5.5
22298,-6.4
22299,-5.8
22300,-5.2
22301,-5.2
22302,-5.9
22303,-6.2
22304,5.2
22305,-6.1
22306,-6.0
22307,-6.9
22308,-7.4
22309,-8.0
22310,-8.2
22311,-8.6
22312,-7.7
22313,-6.7
22314,-4.4
22315,6.0
22316,6.6
22317,5.8
22318,-7.5
22319,-6.8
22320,-6.9
22321,-7.3
22322,-8.2
22323,-7.7
22324,3.7
22325,-8.0
22326,-8.2
22327,-8.2
22328,-7.5
22329,-6.2
22330,-6.6
22331,-7.5
22332,-7.1
22333,-8.6
22334,-10.5
22335,0.7
22336,1.9
22337,-7.4
22338,-7.6
22339,-6.1
22340,5.3
22341,-6.4
22342,-6.7
22343,-7.2
22344,-8.3
22345,2.1
22346,-9.9
22347,-9.9
22348,-9.5
22349,-9.8
22350,-10.6
22351,-10.6
22352,-10.1
22353,-9.7
22354,4.2
22355,-7.8
22356,-6.7
22357,-5.8
22358,-4.5
22359,-2.8
22360,-2.3
22361,-2.5
22362,-2.5
22363,-2.8
22364,-2.9
22365,-3.3
22366,-3.6
22367,-3.9
22368,-4.3
22369,-5.0
22370,-5.2
22371,-5.8
22372,-6.3
22373,-6.7
22374,-6.6
22375,-6.3
22376,-7.2
22377,-6.7
22378,-4.9
22379,-3.6
22380,-2.9
22381,-2.1
22382,-0.7
22383,-0.5
22384,-0.2
22385,-0.6
22386,-1.2
22387,-2.3
22388,-3.5
22389,-4.3
22390,6.7
22391,-4.7
22392,6.4
22393,-4.8
22394,-4.5
22395,-4.4
22396,-4.8
22397,-5.1
22398,-4.7
22399,-4.4
22400,-2.8
22401,-2.6
22402,-1.0
22403,-1.6
22404,-0.7
22405,-1.6
22406,-0.1
22407,0.0
22408,0.5
22409,11.5
22410,0.5
22411,11.9
22412,0.0
22413,11.6
22414,0.9
22415,1.5
22416,1.9
22417,0.9
22418,0.3
22419,11.7
22420,12.0
22421,0.8
22422,0.9
22423,1.0
22424,1.4
22425,1.8
22426,13.0
22427,1.4
22428,1.7
22429,1.8
22430,1.7
22431,1.7
22432,12.6
22433,1.1
22434,1.3
22435,1.1
22436,0.4
22437,-0.1
22438,-0.3
22439,10.6
22440,-1.3
22441,-2.0
22442,-2.1
22443,-2.1
22444,9.3
22445,-2.2
22446,9.0
22447,-2.7
22448,9.7
22449,-1.2
22450,-1.1
22451,10.4
22452,10.3
22453,-0.2
22454,0.2
22455,11.1
22456,0.0
22457,0.3
22458,-0.2
22459,-1.4
22460,-1.2
22461,9.9
22462,8.9
22463,-4.1
22464,6.6
22465,-5.2
22466,-5.6
22467,-5.8
22468,-6.1
22469,-6.2
