,0
1811,1.3
1812,1.3
1813,0.71
1814,0.68
1815,0.6
1816,0.68
1817,0.7
1818,0.72
1819,0.66
1820,0.55
1821,0.52
1822,0.47
1823,0.43
1824,0.37
1825,0.32
1826,0.35
1827,0.34
1828,0.36
1829,0.8
1830,0.8
1831,0.32
1832,0.31
1833,0.32
1834,0.35
1835,0.9
1836,0.34
1837,0.36
1838,0.28
1839,0.34
1840,0.8
1841,0.9
1842,0.42
1843,0.42
1844,0.42
1845,0.42
1846,0.4
1847,1.0
1848,0.4
1849,0.9
1850,0.44
1851,0.43
1852,0.42
1853,0.41
1854,0.54
1855,0.9
1856,0.47
1857,0.47
1858,0.41
1859,0.36
1860,0.42
1861,0.53
1862,0.54
1863,0.63
1864,0.64
1865,0.75
1866,0.74
1867,0.67
1868,0.59
1869,1.1
1870,0.61
1871,1.1
1872,1.2
1873,1.2
1874,0.69
1875,0.69
1876,1.2
1877,0.66
1878,0.65
1879,0.62
1880,1.1
1881,0.58
1882,0.57
1883,0.59
1884,0.59
1885,0.54
1886,0.5
1887,0.49
1888,0.44
1889,0.4
1890,0.41
1891,0.47
1892,0.48
1893,1.0
1894,1.0
1895,0.59
1896,0.6
1897,0.54
1898,0.56
1899,0.59
1900,0.48
1901,0.47
1902,0.46
1903,1.0
1904,0.9
1905,0.43
1906,0.39
1907,0.43
1908,0.9
1909,0.5
1910,0.45
1911,0.41
1912,0.38
1913,0.9
1914,0.41
1915,0.4
1916,0.41
1917,0.45
1918,0.43
1919,0.43
1920,0.51
1921,0.52
1922,0.59
1923,0.64
1924,0.59
1925,0.9
1926,0.54
1927,0.82
1928,0.94
1929,0.92
1930,1.4
1931,0.95
1932,0.99
1933,0.97
1934,0.95
1935,0.95
1936,0.95
1937,0.93
1938,0.96
1939,0.97
1940,1.4
1941,0.92
1942,0.93
1943,0.95
1944,1.0
1945,1.0
1946,0.95
1947,0.95
1948,1.0
1949,0.99
1950,0.96
1951,0.97
1952,0.94
1953,0.93
1954,0.94
1955,0.94
1956,0.88
1957,0.9
1958,0.88
1959,0.85
1960,0.84
1961,0.85
1962,0.9
1963,1.4
1964,0.85
1965,0.83
1966,0.8
1967,0.83
1968,0.87
1969,0.84
1970,1.3
1971,1.3
1972,1.3
1973,0.74
1974,0.71
1975,0.73
1976,1.2
1977,0.68
1978,0.62
1979,0.56
1980,0.52
1981,0.63
1982,0.7
1983,1.2
1984,0.74
1985,1.3
1986,0.81
1987,0.72
1988,1.2
1989,0.77
1990,0.8
1991,1.3
1992,0.72
1993,0.7
1994,0.78
1995,0.92
1996,0.94
1997,1.5
1998,0.89
1999,0.85
2000,1.4
2001,0.85
2002,0.79
2003,0.81
2004,1.3
2005,0.75
2006,0.76
2007,0.72
2008,0.75
2009,1.1
2010,0.55
2011,0.62
2012,1.0
2013,0.49
2014,0.54
2015,0.6
2016,0.66
2017,0.71
2018,0.71
2019,0.7
2020,0.69
2021,0.7
2022,1.3
2023,1.5
2024,1.5
2025,0.98
2026,0.88
2027,0.9
2028,0.91
2029,0.93
2030,0.96
2031,0.99
2032,1.0
2033,1.0
2034,0.98
2035,0.96
2036,0.95
2037,0.95
2038,0.97
2039,0.95
2040,0.95
2041,1.5
2042,0.99
